id,category,subcat,type,developer,model,description,params,characts,price,img,video
129056,Системы контроля доступа,Шлагбаумы и автоматика для ворот,Комплекты автоматических шлагбаумов,CAME,CAME GARD 2500 COMBO,"CAME GARD 2500 COMBO - комплект автоматического шлагбаума Gard, предназначенный для проезда шириной 2,5 м. Это оптимальное решение для частных и общественных парковок, расположенных в жилом секторе или в местах с интенсивным автомобильным движением. Они просты в установке, не нуждаются в особых условиях для монтажа и могут быть оборудованы широким ассортиментом дополнительных устройств для полной комплектации системы.Шлагбаум может быть установлен как с левой, так и с правой стороны от контролируемого проезда. Монтажные работы просты, не занимают много времени и не нуждаются в предварительной подготовке. Специальный шарнир для складывания стрелы позволяет устанавливать шлагбаумы CAME даже там, где нет достаточного пространства для полного подъема стрелы (например, на подземных парковках).Комплектация CAME GARD 2500 COMBO001G2500 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 1шт
009G0251 Стрела прямоугольная алюминиевая 2,7 м. 1шт
001G0461 Наклейки светоотражающие на стрелу / 24шт. /. 1шт
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 1шт
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 м 1 шт","['Питание', '', ';', 'Ориентация стрелы', '', ';', 'Длина стрелы, м.', '', ';', 'Скорость открывания/закрывания, сек.', '', ';', 'Интенсивность эксплуатации (циклов в час)', '', ';', 'Функция click-out (откидывание стрелы)', '', ';', 'Диапазон рабочей температуры', '', ';', 'Класс защиты', '', ';']","Длина проезда 2,5 м
Класс защиты IP54
Электропитание (В) (50-60Гц)  ~230 В
Электропитание двигателя (В)  ~230 В 50/60 Гц 
Максимальный потребляемый ток, А  1
Мощность (Вт)    120
Интенсивность использования ( % ) 30
Макс.вращающий момент   70
Время открывания до 90° (сек)   2 
Термозащита (°C)   150",40815,img/129056.jpg,no video
129057,Системы контроля доступа,Шлагбаумы и автоматика для ворот,Комплекты автоматических шлагбаумов,CAME,CAME GARD 4000 COMBO,"CAME GARD 4000 COMBO - комплект автоматического шлагбаума серии COMBO, оснащенного оцинкованной окрашенной стрелой и блоком управления, с возможностью подсоединения дополнительных устройств. Предназначен шлагбаум для проезда шириной 4 м. Это оптимальное решение для частных и общественных парковок, расположенных в жилом секторе или в местах с интенсивным автомобильным движением. Они просты в установке, не нуждаются в особых условиях для монтажа и могут быть оборудованы широким ассортиментом дополнительных устройств для полной комплектации системы.Шлагбаум может быть установлен как с левой, так и с правой стороны от контролируемого проезда. Монтажные работы просты, не занимают много времени и не нуждаются в предварительной подготовке. Тумбу шлагбаума можно легко оборудовать устройствами безопасности, такими как сигнальная лампа и фотоэлементы. Для наиболее интенсивного режима использования был предусмотрен привод, работающий от 24 В, гарантирующий максимальную отдачу и абсолютную безопасность оборудования.Комплектация CAME GARD 4000 COMBO001G4000 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0401 Стрела прямоугольная алюминиевая 4,2 м. 
001G0461 Наклейки светоотражающие на стрелу / 24шт. /.
001G0403 Накладки резиновые на стрелу 4м. 
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 мТехнические характеристики CAME GARD 4000 COMBOКласс защиты IP54
Электропитание (В) (50-60Гц) ~230 В
Электропитание двигателя (В) 24 В
Максимальный потребляемый ток, А 15
Мощность (Вт) 300
Интенсивность использования ( % ) интенсивного использования
Макс.вращающий момент 200
Время открывания до 90° (сек) 2÷6Параметры CAME GARD 4000 COMBOПитаниеОриентация стрелыДлина стрелы, м.Скорость открывания/закрывания, сек.Интенсивность эксплуатации (циклов в час)Функция click-out (откидывание стрелы)Диапазон рабочей температурыКласс защиты
 

                Похожие товары
            




58928
руб.





                    Комплект шлагбаума ФАНТОМ 3000 Спринт
                

 


59904
руб.





                    Комплект шлагбаума CAME GARD 3750 дюралайт
                

 


66034
руб.





                    Комплект шлагбаума ФАНТОМ 6000 Гранд
                

 


68276
руб.





                    Комплект шлагбаума ФАНТОМ 5000 Арктик
                

 


76860
руб.





                    Комплект шлагбаума CAME GARD 6500
                




Отзывы о CAME GARD 4000 COMBOДобавить отзыв

>> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<
Имя (обязательно)

Комментарий (обязательно)

Отправить
Пока нет коментариев - ваш будет первым.

Уважаемые гости сайта videoglaz.ru, хотим вас предупредить, что все описания товаров на нашем сайте носят информативный характер, но ни в коем случае не являются публичной офертой согласно Статьи 437 п.2 ГК РФ. Чтобы узнать максимально точную информацию о параметрах товара, пожалуйста, обратитесь к менеджеру компании «ВИДЕОГЛАЗ». Это связано с тем, что иногда производители меняют параметры и не ставят нас в известность об этом, из-за этого в момент заказа конкретного товара внешний вид, комплектность или другие параметры могут отличаться от указанных ранее. 
Менеджеры компании «ВИДЕОГЛАЗ» помогут вам исключить такие неприятные моменты. Кроме этого, представитель компании «ВИДЕОГЛАЗ» доставляет вам Заказ лично в руки, поэтому проверьте его на работоспособность, комплектность и другие параметры, которые для вас имеют решающее значение. Только после этого оплачивайте товар и расписывайтесь в получении исправного товара. Напоминаем, что Вы можете отказаться от сделки до ее оплаты, но в таком случае Вам необходимо оплатить курьерские расходы в размере 400 рублей и заполнить заявление о возврате, чтобы мы смогли оформить возврат товара в бухгалтерии, т.к. отгрузочные документы уже выписаны на ваше Имя. Спасибо за понимание, мы ценим клиентов и рады, что Вы выбрали компанию «ВИДЕОГЛАЗ»! 

","['Питание', '', ';', 'Ориентация стрелы', '', ';', 'Длина стрелы, м.', '', ';', 'Скорость открывания/закрывания, сек.', '', ';', 'Интенсивность эксплуатации (циклов в час)', '', ';', 'Функция click-out (откидывание стрелы)', '', ';', 'Диапазон рабочей температуры', '', ';', 'Класс защиты', '', ';']","001G4000 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0401 Стрела прямоугольная алюминиевая 4,2 м. 
001G0461 Наклейки светоотражающие на стрелу / 24шт. /.
001G0403 Накладки резиновые на стрелу 4м. 
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 м",53955,img/129057.jpg,no video
129058,Системы контроля доступа,Шлагбаумы и автоматика для ворот,Комплекты автоматических шлагбаумов,CAME,CAME GARD 3750 COMBO,"CAME GARD 3750 COMBO - автоматический шлагбаум серии COMBO с обновлённым дизайном для проездов шириной 4,2 м. Имеет стрелу повышенной прочности с функцией ""антиветер"". Тумба шлагбаума из оцинкованной окрашенной стали с подготовленными местами установки новых фотоэлементов серии Delta и сигнальной лампы. Шлагбаум имеет множество дополнительных принадлежностей и приспособлений для расширения диапазона его применения.Шлагбаум является идеальным решением для парковок как частного, так и общественного пользования. Электродвигатели моделей питаются напряжением 24 В, что гарантирует максимальную отдачу и абсолютную безопасность оборудования. Шлагбаумы могут устанавливаться как справа, так и слева от проезжей части, при этом монтажные работы просты и несложны в выполнении. Широкий ассортимент аксессуаров позволяет адаптировать систему с учетом индивидуальных потребностей пользователей, а большой выбор устройств безопасности обеспечивает максимальную надежность и безопасность. Специальный шарнир для складывания стрелы позволяет устанавливать шлагбаумы Came даже там, где нет достаточного пространства для полного подъема стрелы (например, в подземных парковках).Комплектация CAME GARD 3750 COMBO001G3750 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0402 Стрела круглая алюминиевая 4,2 м. Функция ""антиветер"" 
001G04060 Пружина балансировочная (зеленая) диам. 50 мм 
001G0461 Наклейки светоотражающие на стрелу / 24шт. /. 
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 мТехнические характеристики CAME GARD 3750 COMBOДлина проезда 4 м
Класс защиты IP54
Электропитание (В) (50-60Гц) ~230 В
Электропитание двигателя (В) 24 В
Максимальный потребляемый ток, А 15
Мощность (Вт) 300
Интенсивность использования ( % ) интенсивного использования
Макс.вращающий момент 200
Время открывания до 90° (сек) 2÷6
Диапазон рабочих температур (°C) - 20 + 55Параметры CAME GARD 3750 COMBOПитаниеОриентация стрелыДлина стрелы, м.Скорость открывания/закрывания, сек.Интенсивность эксплуатации (циклов в час)Функция click-out (откидывание стрелы)Диапазон рабочей температурыКласс защиты
 

                Похожие товары
            




53010
руб.





                    Комплект шлагбаума CAME GARD 4000
                

 


53955
руб.





                    Комплект шлагбаума CAME GARD 4000 COMBO
                

 


58928
руб.





                    Комплект шлагбаума ФАНТОМ 3000 Спринт
                

 


59904
руб.





                    Комплект шлагбаума CAME GARD 3750 дюралайт
                

 


66034
руб.





                    Комплект шлагбаума ФАНТОМ 6000 Гранд
                




Отзывы о CAME GARD 3750 COMBOДобавить отзыв

>> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<
Имя (обязательно)

Комментарий (обязательно)

Отправить
Пока нет коментариев - ваш будет первым.

Уважаемые гости сайта videoglaz.ru, хотим вас предупредить, что все описания товаров на нашем сайте носят информативный характер, но ни в коем случае не являются публичной офертой согласно Статьи 437 п.2 ГК РФ. Чтобы узнать максимально точную информацию о параметрах товара, пожалуйста, обратитесь к менеджеру компании «ВИДЕОГЛАЗ». Это связано с тем, что иногда производители меняют параметры и не ставят нас в известность об этом, из-за этого в момент заказа конкретного товара внешний вид, комплектность или другие параметры могут отличаться от указанных ранее. 
Менеджеры компании «ВИДЕОГЛАЗ» помогут вам исключить такие неприятные моменты. Кроме этого, представитель компании «ВИДЕОГЛАЗ» доставляет вам Заказ лично в руки, поэтому проверьте его на работоспособность, комплектность и другие параметры, которые для вас имеют решающее значение. Только после этого оплачивайте товар и расписывайтесь в получении исправного товара. Напоминаем, что Вы можете отказаться от сделки до ее оплаты, но в таком случае Вам необходимо оплатить курьерские расходы в размере 400 рублей и заполнить заявление о возврате, чтобы мы смогли оформить возврат товара в бухгалтерии, т.к. отгрузочные документы уже выписаны на ваше Имя. Спасибо за понимание, мы ценим клиентов и рады, что Вы выбрали компанию «ВИДЕОГЛАЗ»! 

","['Питание', '', ';', 'Ориентация стрелы', '', ';', 'Длина стрелы, м.', '', ';', 'Скорость открывания/закрывания, сек.', '', ';', 'Интенсивность эксплуатации (циклов в час)', '', ';', 'Функция click-out (откидывание стрелы)', '', ';', 'Диапазон рабочей температуры', '', ';', 'Класс защиты', '', ';']","001G3750 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0402 Стрела круглая алюминиевая 4,2 м. Функция ""антиветер"" 
001G04060 Пружина балансировочная (зеленая) диам. 50 мм 
001G0461 Наклейки светоотражающие на стрелу / 24шт. /. 
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 м",50445,img/129058.jpg,no video
129059,Системы контроля доступа,Шлагбаумы и автоматика для ворот,Комплекты автоматических шлагбаумов,CAME,CAME GARD 6500 COMBO,"CAME GARD 6500 COMBO - комплект автоматического шлагбаума серии COMBO, с обновлённым дизайном для проездов шириной 6,5 м. Имеет стрелу повышенной прочности с возможностью установки светодиодной подсветки. Тумба шлагбаума из оцинкованной окрашенной стали с подготовленными местами установки новых фотоэлементов серии Delta и сигнальной лампы. Шлагбаум имеет множество дополнительных принадлежностей и приспособлений для расширения диапазона его применения.Шлагбаум является идеальным решением для парковок как частного, так и общественного пользования. Электродвигатели моделей питаются напряжением 24 В, что гарантирует максимальную отдачу и абсолютную безопасность оборудования. Шлагбаумы могут устанавливаться как справа, так и слева от проезжей части, при этом монтажные работы просты и несложны в выполнении. Широкий ассортимент аксессуаров позволяет адаптировать систему с учетом индивидуальных потребностей пользователей, а большой выбор устройств безопасности обеспечивает максимальную надежность и безопасность. Специальный шарнир для складывания стрелы позволяет устанавливать шлагбаумы Came даже там, где нет достаточного пространства для полного подъема стрелы (например, в подземных парковках).Комплектация CAME GARD 6500 COMBO001G6500 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0602 Стрела круглая алюминиевая 6,85 м. Функция ""антиветер"" 
001G04060 Пружина балансировочная (зеленая) диам. 50 мм 2шт
001G0461 Наклейки светоотражающие на стрелу / 24шт. /. 
001G0462 Опора стрелы
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 м.Технические характеристики CAME GARD 6500 COMBOКласс защиты IP54
Электропитание (В) (50-60Гц) ~230 В
Электропитание двигателя (В) 24 В
Максимальный потребляемый ток, А 15
Мощность (Вт) 300
Интенсивность использования ( % ) интенсивного использования
Макс.вращающий момент 600
Время открывания до 90° (сек) 4÷8
Диапазон рабочих температур (°C) - 20 + 55Параметры CAME GARD 6500 COMBOПитаниеОриентация стрелыДлина стрелы, м.Скорость открывания/закрывания, сек.Интенсивность эксплуатации (циклов в час)Функция click-out (откидывание стрелы)Диапазон рабочей температурыКласс защиты
 

                Похожие товары
            




81795
руб.





                    Комплект шлагбаума ФАНТОМ 2500 Ультра
                

 


83142
руб.





                    Комплект шлагбаума CAME GARD 4040/4
                

 


84510
руб.





                    Комплект шлагбаума CAME GARD 6000
                

 


85365
руб.





                    Комплект шлагбаума CAME GARD 6000 COMBO
                

 


85579
руб.





                    Комплект шлагбаума FAAC 615St-3
                




Отзывы о CAME GARD 6500 COMBOДобавить отзыв

>> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<
Имя (обязательно)

Комментарий (обязательно)

Отправить
Пока нет коментариев - ваш будет первым.

Уважаемые гости сайта videoglaz.ru, хотим вас предупредить, что все описания товаров на нашем сайте носят информативный характер, но ни в коем случае не являются публичной офертой согласно Статьи 437 п.2 ГК РФ. Чтобы узнать максимально точную информацию о параметрах товара, пожалуйста, обратитесь к менеджеру компании «ВИДЕОГЛАЗ». Это связано с тем, что иногда производители меняют параметры и не ставят нас в известность об этом, из-за этого в момент заказа конкретного товара внешний вид, комплектность или другие параметры могут отличаться от указанных ранее. 
Менеджеры компании «ВИДЕОГЛАЗ» помогут вам исключить такие неприятные моменты. Кроме этого, представитель компании «ВИДЕОГЛАЗ» доставляет вам Заказ лично в руки, поэтому проверьте его на работоспособность, комплектность и другие параметры, которые для вас имеют решающее значение. Только после этого оплачивайте товар и расписывайтесь в получении исправного товара. Напоминаем, что Вы можете отказаться от сделки до ее оплаты, но в таком случае Вам необходимо оплатить курьерские расходы в размере 400 рублей и заполнить заявление о возврате, чтобы мы смогли оформить возврат товара в бухгалтерии, т.к. отгрузочные документы уже выписаны на ваше Имя. Спасибо за понимание, мы ценим клиентов и рады, что Вы выбрали компанию «ВИДЕОГЛАЗ»! 

","['Питание', '', ';', 'Ориентация стрелы', '', ';', 'Длина стрелы, м.', '', ';', 'Скорость открывания/закрывания, сек.', '', ';', 'Интенсивность эксплуатации (циклов в час)', '', ';', 'Функция click-out (откидывание стрелы)', '', ';', 'Диапазон рабочей температуры', '', ';', 'Класс защиты', '', ';']","001G6500 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0602 Стрела круглая алюминиевая 6,85 м. Функция ""антиветер"" 
001G04060 Пружина балансировочная (зеленая) диам. 50 мм 2шт
001G0461 Наклейки светоотражающие на стрелу / 24шт. /. 
001G0462 Опора стрелы
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 м.",77805,img/129059.jpg,no video
129060,Системы контроля доступа,Шлагбаумы и автоматика для ворот,Комплекты автоматических шлагбаумов,CAME,CAME GARD 6000 COMBO,"CAME GARD 6000 COMBO - комплект автоматического шлагбаума серии COMBO, оснащенного оцинкованной окрашенной стрелой и блоком управления, с возможностью подсоединения дополнительных устройств. Предназначен шлагбаум для проезда шириной 6 м. Это оптимальное решение для частных и общественных парковок, расположенных в жилом секторе или в местах с интенсивным автомобильным движением. Они просты в установке, не нуждаются в особых условиях для монтажа и могут быть оборудованы широким ассортиментом дополнительных устройств для полной комплектации системы.Шлагбаум может быть установлен как с левой, так и с правой стороны от контролируемого проезда. Монтажные работы просты, не занимают много времени и не нуждаются в предварительной подготовке. Тумбу шлагбаума можно легко оборудовать устройствами безопасности, такими как сигнальная лампа и фотоэлементы. Для наиболее интенсивного режима использования был предусмотрен привод, работающий от 24 В, гарантирующий максимальную отдачу и абсолютную безопасность оборудования.Комплектация CAME GARD 6000 COMBO001G6000 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0601 Стрела прямоугольная алюминиевая 6,85 м. 
001G0461 Наклейки светоотражающие на стрелу / 24шт. /. 
001G0603 Накладки резиновые на стрелу 6,5м. 
001G0462 Опора для стрелы. 
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 м.Технические характеристики CAME GARD 6000 COMBOКласс защиты IP54
Электропитание (В) (50-60Гц) ~230 В
Электропитание двигателя (В) 24 В
Максимальный потребляемый ток, А 15
Мощность (Вт) 300
Интенсивность использования ( % ) интенсивного использования
Макс.вращающий момент 200
Время открывания до 90° (сек) 2÷6
Термозащита (°C) 150
Диапазон рабочих температур (°C) -20 +55Параметры CAME GARD 6000 COMBOПитаниеОриентация стрелыДлина стрелы, м.Скорость открывания/закрывания, сек.Интенсивность эксплуатации (циклов в час)Функция click-out (откидывание стрелы)Диапазон рабочей температурыКласс защиты
 

                Похожие товары
            




85579
руб.





                    Комплект шлагбаума FAAC 615St-3
                

 


86842
руб.





                    Комплект шлагбаума FAAC 615St-4
                

 


89244
руб.





                    Комплект шлагбаума CAME GARD 6500 дюралайт 5.6
                

 


92043
руб.





                    Комплект шлагбаума CAME GARD 6500 дюралайт 6.5
                

 


97866
руб.





                    Комплект шлагбаума CAME GARD 3000
                




Отзывы о CAME GARD 6000 COMBOДобавить отзыв

>> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<
Имя (обязательно)

Комментарий (обязательно)

Отправить
Пока нет коментариев - ваш будет первым.

Уважаемые гости сайта videoglaz.ru, хотим вас предупредить, что все описания товаров на нашем сайте носят информативный характер, но ни в коем случае не являются публичной офертой согласно Статьи 437 п.2 ГК РФ. Чтобы узнать максимально точную информацию о параметрах товара, пожалуйста, обратитесь к менеджеру компании «ВИДЕОГЛАЗ». Это связано с тем, что иногда производители меняют параметры и не ставят нас в известность об этом, из-за этого в момент заказа конкретного товара внешний вид, комплектность или другие параметры могут отличаться от указанных ранее. 
Менеджеры компании «ВИДЕОГЛАЗ» помогут вам исключить такие неприятные моменты. Кроме этого, представитель компании «ВИДЕОГЛАЗ» доставляет вам Заказ лично в руки, поэтому проверьте его на работоспособность, комплектность и другие параметры, которые для вас имеют решающее значение. Только после этого оплачивайте товар и расписывайтесь в получении исправного товара. Напоминаем, что Вы можете отказаться от сделки до ее оплаты, но в таком случае Вам необходимо оплатить курьерские расходы в размере 400 рублей и заполнить заявление о возврате, чтобы мы смогли оформить возврат товара в бухгалтерии, т.к. отгрузочные документы уже выписаны на ваше Имя. Спасибо за понимание, мы ценим клиентов и рады, что Вы выбрали компанию «ВИДЕОГЛАЗ»! 

","['Питание', '', ';', 'Ориентация стрелы', '', ';', 'Длина стрелы, м.', '', ';', 'Скорость открывания/закрывания, сек.', '', ';', 'Интенсивность эксплуатации (циклов в час)', '', ';', 'Функция click-out (откидывание стрелы)', '', ';', 'Диапазон рабочей температуры', '', ';', 'Класс защиты', '', ';']","001G6000 Тумба шлагбаума с приводом и блоком управления. Класс защиты IP54. 
009G0601 Стрела прямоугольная алюминиевая 6,85 м. 
001G0461 Наклейки светоотражающие на стрелу / 24шт. /. 
001G0603 Накладки резиновые на стрелу 6,5м. 
001G0462 Опора для стрелы. 
001AF43TW Радиоприемник встраиваемый для 001TWIN 2 и 001TWIN 4 
001DIR10 Фотоэлементы / передатчик, приемник / накладные, дальность 10 м.",85365,img/129060.jpg,no video
129061,Системы контроля доступа,Шлагбаумы и автоматика для ворот,Автоматика для распашных ворот,CAME,CAME KRONO COMBO,"CAME KRONO COMBO - комплект автоматики линейного типа для распашных ворот с блоком управления ZF1, прочный и бесшумный привод, выполненный в лучших традициях. Идеальное решение для элитных oград, например, ворот из кованого железа, в которых функциональность гармонично сочетается с внешнем видом. Прост в установке, не портит внешний вид заграждения и не требует изменения конструкции ворот. Привод работает от напряжения ~230В и, в сочетании со специально разработанными блоками управления, позволяет создавать передовые системы как в отношении используемых технологий, так и в отношении функциональной оснащенности, гарантируя максимальную отдачу оборудования при любых условиях применения.Специальный корпус из алюминия превращает в высокопрочное и универсальное изделие, идеально подходящее для распашных ворот, применяемых в жилом секторе. Представленный в двух версиях, устанавливается на створках шириной от 3 до 5 м и надежно блокирует ворота в закрытом положении. Возможна предварительная комплектация привода микро-переключателями, регулирующими концевые положения, как при открытии, так и при закрытии ворот. Комплектация CAME KRONO COMBO001KR310D Привод 230В линейный самоблокирующийся
001KR310S Специальный стальной крепеж 2
002ZF1N Блок управления 1
001AF43RU Радиоприемник встраиваемый 1
001TWIN2 Брелок-передатчик 2-х канальный. Функция "" key code"" 2Технические характеристики CAME KRONO COMBOБлок управления: ZF1
Пределы использования: вес до 800 кг и створка до 3,0 м
Интенсивность: 30%
Класс защиты	IP54
Электропитание, В	~230 (50/60 Гц)
Электропитание двигателя, В	~230 (50/60 Гц)
Максимальный потребляемый ток, А	 1,1
Максимальная мощность, Вт	130
Интенсивность использования, %	30
Тяговое усилие, Н	400-3000
Время открывания (до 90°), с	 22
Максимальная температура двигателя, °С	150
Диапазон рабочих температур, °С	от -20 до +70Параметры CAME KRONO COMBO
 

                Похожие товары
            




33300
руб.





                    Комплект для ворот CAME KRONO KLED COMBO
                

 


34317
руб.





                    Комплект для ворот CAME KRONO DIR10 COMBO
                

 


37197
руб.





                    Комплект для ворот CAME KRONO FULL COMBO
                

 


51300
руб.





                    Комплект для ворот CAME AXO 4
                

 


52740
руб.





                    Комплект для ворот CAME AXO 7
                




Отзывы о CAME KRONO COMBOДобавить отзыв

>> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<
Имя (обязательно)

Комментарий (обязательно)

Отправить
Пока нет коментариев - ваш будет первым.

Уважаемые гости сайта videoglaz.ru, хотим вас предупредить, что все описания товаров на нашем сайте носят информативный характер, но ни в коем случае не являются публичной офертой согласно Статьи 437 п.2 ГК РФ. Чтобы узнать максимально точную информацию о параметрах товара, пожалуйста, обратитесь к менеджеру компании «ВИДЕОГЛАЗ». Это связано с тем, что иногда производители меняют параметры и не ставят нас в известность об этом, из-за этого в момент заказа конкретного товара внешний вид, комплектность или другие параметры могут отличаться от указанных ранее. 
Менеджеры компании «ВИДЕОГЛАЗ» помогут вам исключить такие неприятные моменты. Кроме этого, представитель компании «ВИДЕОГЛАЗ» доставляет вам Заказ лично в руки, поэтому проверьте его на работоспособность, комплектность и другие параметры, которые для вас имеют решающее значение. Только после этого оплачивайте товар и расписывайтесь в получении исправного товара. Напоминаем, что Вы можете отказаться от сделки до ее оплаты, но в таком случае Вам необходимо оплатить курьерские расходы в размере 400 рублей и заполнить заявление о возврате, чтобы мы смогли оформить возврат товара в бухгалтерии, т.к. отгрузочные документы уже выписаны на ваше Имя. Спасибо за понимание, мы ценим клиентов и рады, что Вы выбрали компанию «ВИДЕОГЛАЗ»! 

",[],"001KR310D Привод 230В линейный самоблокирующийся
001KR310S Специальный стальной крепеж 2
002ZF1N Блок управления 1
001AF43RU Радиоприемник встраиваемый 1
001TWIN2 Брелок-передатчик 2-х канальный. Функция "" key code"" 2",31410,img/129061.jpg,no video
