_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
31001,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE WG4024,NICE WG4024 - привод для створки ворот шириной до 2 метров и весом до 400 кг.,8048,img/31001.jpg
31002,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE WG5024,"NICE WG5024 - автоматический привод линейки Wingo для распашных ворот, ширина створок   которых достигает 3,5 метра, весом до 500 кг. Высокая   электробезопасность привода обеспечивается за счет пониженного   напряжения питания 24В. Привод легко устанавливается, благодаря удобным   наружным креплениям, блок управления обеспечивает максимум комфорта и   высокую безопасность работы. ",8556,img/31002.jpg
31003,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE MOBYKCE,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31003.jpg
31004,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE MB4005,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31004.jpg
31005,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE MB4006,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31005.jpg
31006,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE MB5015,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31006.jpg
31007,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE MB5016,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31007.jpg
31008,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE MB4024,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31008.jpg
31009,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE MB5024,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31009.jpg
31010,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO4005,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/31010.jpg
31011,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO4006,АНАЛОГ ВЗАМЕН: NICE TO4016P,0,img/31011.jpg
31012,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO4016P,"NICE TO4016P -  самоблокирующийся привод 230В, для распашных ворот со створками шириной 3м и массой до 800кг, с концевым выключателем открытого и закрытого положения. Специальная версия с усилием 3200Н для очень интенсивной работы.",11151,img/31012.jpg
31013,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO5015,"NICE TO5015 -  самоблокирующийся привод 230В, для распашных ворот со створками шириной 5м и массой до 500кг, с концевым выключателем открытого положения. Версия 230В для бытового использования.",17531,img/31013.jpg
31014,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO5016,"NICE TO5016 -  самоблокирующийся привод 230В, для распашных ворот со створками шириной 5м и массой до 500кг, с концевым выключателем открытого и закрытого положения. Версия 230В для бытового использования.",13691,img/31014.jpg
31015,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO5016P,"NICE TO5016P -  самоблокирующийся привод 230В, для распашных ворот со створками шириной 5м и массой до 1000кг, с концевым выключателем открытого и закрытого положения. Версия 230В для бытового использования. Специальная версия с усилием 3200Н для очень интенсивной работы.",13063,img/31015.jpg
31016,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO4024,"NICE TO4024 -  самоблокирующийся привод 24В, для распашных ворот со створками шириной 3м и массой до 500кг, с магнитным энкодером и механическим упором открытого положения.",15665,img/31016.jpg
31017,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO5024,"NICE TO5024 -  самоблокирующийся привод 24В, для распашных ворот со створками шириной 5м и массой до 500кг, с магнитным энкодером и механическим упором открытого положения.",16789,img/31017.jpg
31018,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE TO7024,"NICE TO7024 -  самоблокирующийся привод 24В, для распашных ворот со створками шириной 7м и массой до 1800кг, с магнитным энкодером и механическим упором открытого и закрытого положения.",21978,img/31018.jpg
31019,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE WALKY2024KCE/O,"NICE WALKY2024KCE/O  комплект прекрасно подходит для установки на легкие ворота и   калитки, например, в частном секторе. Система имеет микрометрическую   настройку концевых выключателей конечных положений. Программирование блока управления происходит легко и просто при помощи всего 3-х кнопок. Устройство является абсолютно безопасным, так как имеет напряжение питания всего 24 В. Комплект легко можно установить на ворота с широкими колоннами, где проблематичен монтаж приводов другого типа. Устройство крепится при помощи кронштейна и не требует сварочных работ. Привод поддерживает систему BlueBUS, благодаря которой блок управления и различные дополнения к приводу могут быть подключены при помощи всего 2-х проводов.  ",32113,img/31019.jpg
31020,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE WALKY1024KCE,"NICE WALKY1024KCE - комплект автоматики для распашных ворот. Идеален для легких ворот, деревянных или пластиковых калиток. Допустимая ширина створки 1,8м, вес  -180 кг. Интенсивность работы - 50 циклов в час. Комплект  ориентирован на ворота с одной створкой.",22378,img/31020.jpg
31021,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE HYKEKCE,"NICE HYKEKCE - 2 рычажных привода, готовых работать в интенсивном режиме. Комплект прекрасно подходит для установки на ворота среднего веса или на тяжелые калитки. Система имеет микрометрическую настройку концевых выключателей конечных положений. ",64260,img/31021.jpg
31022,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE HK7024,"NICE HK7024 -  самоблокирующийся привод рычажного типа, питание 24В, для распашных ворот со створками шириной до 3,5м и массой до 330кг. Встроенный блок управления HKA1, поддерживающий технологию BLUEBUS.
Предназначен для установки на широких колоннах с глубиной створки до 40см.",34327,img/31022.jpg
31023,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE HK7224,"NICE HK7224 -  самоблокирующийся привод рычажного типа, питание 24В, для распашных ворот со створками шириной до 3,5м и массой до 330кг. Без блока управления. Предназначен для установки на широких колоннах с глубиной створки до 40см.",24715,img/31023.jpg
31024,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE POPKCE/O,"NICE POPKCE/O - комплект автоматики Nice Pop KCE для распашных ворот среднего размера весом до 200 кг и шириной створки не более 2 метров. Отлично подходит для легких конструкций с небольшими колоннами. Многофункционален: может работать в режиме ""калитки"", открывая лишь одну створку ворот. Замедляет скорость движения при открытии и закрытии, осуществляет автоматический поиск крайних положений открытия и закрытия, обнаруживает препятствия. ",29652,img/31024.jpg
31025,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE PP7024,NICE PP7024 -  самоблокирующийся привод 24В рычажного типа для распашных ворот с шириной створки до 2м и массой до 250кг. Встроенный блок управления. Совместим с системой SOLEMYO.,18505,img/31025.jpg
31026,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE PP7224,NICE PP7224 -  самоблокирующийся привод 24В рычажного типа для распашных ворот с шириной створки до 2м и массой до 250кг. Без блока управления.,12996,img/31026.jpg
31027,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE HY7005,NICE HY7005 -  самоблокирующийся привод рычажного типа для распашных ворот со створками шириной до 3м и массой до 800кг. Привод 230В. Предназначен для установки на очень широких колоннах. Модель для бытового использования.,17388,img/31027.jpg
31028,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE HY7024,NICE HY7024 -  самоблокирующийся привод рычажного типа для распашных ворот со створками шириной до 3м и массой до 800кг. Привод 24В. Предназначен для установки на очень широких колоннах. Модель для интенсивного использования.,25396,img/31028.jpg
31029,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE XMETRO2024KCE,"NICE X-METRO2024KCE - самоблокирующийся привод  для подземной установки, прекрасно подходит для интенсивной работы с воротами средней тяжести. ",62782,img/31029.jpg
31030,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE XMETRO2124KCE,"NICE XMETRO2124KCE - комплект для автоматизации распашных ворот шириной до 5 метров,   с компактным подземным монтажом привода и всеми самыми необходимыми   аксессуарами.",72356,img/31030.jpg
31031,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE ME3010,"NICE ME3010 -  привод электромеханический с подземным монтажом, для распашных ворот со створками шириной до 3,5м и массой до 600кг. Модель 230В для бытового использования. Две фундаментные коробки со скошенными краями Metro Box с механическими упорами отрытого положения: из нержавеющей стали (MECX), идеально подходят для эксплуатации в экстремальных условиях; с катафорезным покрытием (MECF), обладают высокой коррозийной стойкостью. ",16378,img/31031.jpg
31032,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE ME3024,"NICE ME3024 -  привод электромеханический с подземным монтажом, для распашных ворот со створками шириной до 3,5м и массой до 600кг. Модель 24В для интенсивного использования. Две фундаментные коробки со скошенными краями Metro Box с механическими упорами отрытого положения: из нержавеющей стали (MECX), идеально подходят для эксплуатации в экстремальных условиях; с катафорезным покрытием (MECF), обладают высокой коррозийной стойкостью. ",16256,img/31032.jpg
31033,Системы контроля доступа|Шлагбаумы и автоматика для ворот|Автоматика для распашных ворот,NICE,NICE XME2024,"NICE XME2024 -  привод электромеханический с подземным монтажом, для распашных ворот со створками шириной до 2,3м и массой до 400кг. Ультракомпактный, питание 24В. Модель без энкодера, для использования с блоком управления MC424, поддерживающим технологию Solemyo. Прочный и незаметный:компактная фундаментная коробка высотой всего лишь 81 мм. Сталь толщиной 2,5 мм и катафорезным покрытием гарантирует прочность и устойчивость к коррозии. Выступает над уровнем земли всего на 52 мм.",13904,img/31033.jpg
