_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
17001,Источники электропитания|Источники бесперебойного питания до 12В|СКАТ СКАТ-1200Д исп. 1 пласт. корп.,СКАТ,СКАТ СКАТ-1200Д исп. 1 пласт. корп.,"Малогабаритный источник бесперебойного питания Бастион СКАТ-1200Д исп. 1 пласт. корп.: 12 В, 3 А, кратковременно и в режиме резерва до 3 А, корпус под АКБ 7 Ач, диапазон входного напряжения 170—250 В. Позволяет подключать к себе неограниченное количество источников резервного питания.",2700,img/17001.jpg
17002,"Источники электропитания|Блоки питания для 19"" стойки|СКАТ SKAT-V.12DC-18 Rack",СКАТ,СКАТ SKAT-V.12DC-18 Rack,"Малогабаритный источник бесперебойного питания Бастион SKAT-V.12DC-18 Rack: 12 В, 18 А, регулируемый ток заряда АКБ, термокомпенсация тока заряда АКБ. Корпус для установки в 19"" шкаф, высота 2U; 5 информационных выходов о состоянии источника. Электронная защита от перегрева, КЗ выхода и АКБ. Кнопка отключения нагрузки. Возможность каскадирования источников для увеличения выходного тока или напряжения. Диапазон входного напряжения 170—250В",19800,img/17002.jpg
17003,Источники электропитания|Источники бесперебойного питания 24В|СКАТ SKAT-V.24DC-18 исп. 5000,СКАТ,СКАТ SKAT-V.24DC-18 исп. 5000,"Малогабаритный источник бесперебойного питания Бастион SKAT-V.24DC-18 исп. 5000: 12 В, 24 А, регулируемый ток заряда АКБ, термокомпенсация тока заряда АКБ. Корпус под 2 АКБ 40 Ач; 5 информационных выходов о состоянии источника. Электронная защита от перегрева, КЗ выхода и АКБ. Кнопка отключения нагрузки. Возможность каскадирования источников для увеличения выходного тока или напряжения. Диапазон входного напряжения 170—250 В.",21800,img/17003.jpg
17006,"Источники электропитания|Источники бесперебойного питания до 12В|СКАТ SKAT-12-1,0-DIN",СКАТ,"СКАТ SKAT-12-1,0-DIN","Бастион SKAT-12-1,0-DIN - источник вторичного электропитания резервированный, предназначен для электропитания радиоэлектронной аппаратуры номинальным напряжением 12 В. Область применения — бесперебойное питание систем охранно-пожарной сигнализации, устройств автоматики, домофонов и электрических кодовых замков, телекоммуникационного оборудования и др.",800,img/17006.jpg
17007,"Источники электропитания|Источники бесперебойного питания до 12В|СКАТ SKAT-9-1,5-DIN",СКАТ,"СКАТ SKAT-9-1,5-DIN",<АНАЛОГ ВЗАМЕН: СКАТ SKAT-(5-9)DC-15VA DIN,0,img/17007.jpg
17008,"Источники электропитания|Источники бесперебойного питания до 12В|СКАТ SKAT-12-2,0-SLIM",СКАТ,"СКАТ SKAT-12-2,0-SLIM","<АНАЛОГ ВЗАМЕН: СКАТ SKAT-(3-12)DC-2,0 SLIM",0,img/17008.jpg
17009,"Источники электропитания|Источники бесперебойного питания до 12В|СКАТ SKAT-(3-12)DC-2,0 SLIM",СКАТ,"СКАТ SKAT-(3-12)DC-2,0 SLIM","Источник бесперебойного питания СКАТ SKAT-(3-12)DC-2,0 SLIM – это прекрасное решение для питания телекоммуникационного оборудования.Предназначен для обеспечения бесперебойным питанием систем охранно-пожарной сигнализации, систем видеонаблюдения и других потребителей с номинальным напряжением питания от 3,0/4,5/6,0/7,5/9,0/12В постоянного тока и токами потребления до 2,0А, а также резервного электропитания устройств с токами потребления до 2,5 А. Возможна установка в узких проемах, а так же на потолок и в межпотолочном пространстве. В комплекте поставляется аккумулятор на 2,2 активных часа, он надежно зафиксирован в корпусе.",3300,img/17009.jpg
17011,Источники электропитания|Источники бесперебойного питания до 12В|СКАТ SKAT-V.12DC-4 ICE,СКАТ,СКАТ SKAT-V.12DC-4 ICE,"Источник бесперебойного питания Бастион SKAT - V.12DC-4 ICE – это прекрасное решение для питания телекоммуникационного оборудования. Рабочий температурный диапазон от -62 °С до +50 °С позволит вам использовать данную модель в условиях сурового климата. Такой диапазон температур помомают устройству выдерживать нагревательные элементы, встроенные в корпус источника питания.",33000,img/17011.jpg
17012,Источники электропитания|Вспомогательные устройства к источникам питания|СКАТ АО 1/40 исп.5,СКАТ,СКАТ АО 1/40 исп.5,"Аккумуляторный отсек. Предназначен для размещения и эксплуатации одного термостата АКБ. Конструктивно отсеки представляют собой ударопрочный, герметичный корпус (класс защиты IP56) настенного исполнения. Внутри корпуса расположены шасси для установки термостатов. Конструкцией шасси предусмотрена панель для крепления клеммной колодки термостата. Конструкцией корпуса предусмотрена возможность запирания и пломбирования. Отсеки рассчитаны на круглосуточный режим работы на открытом воздухе и в помещениях с неблагоприятными условиями эксплуатации (повышенным уровнем влажности, содержания пыли, вредных веществ).",9000,img/17012.jpg
17013,Источники электропитания|Вспомогательные устройства к источникам питания|СКАТ АО 2/40 исп.5,СКАТ,СКАТ АО 2/40 исп.5,"Комплект из аккумуляторных отсеков, состоящий из двух корпусов. Предназначен для размещения и эксплуатации одного термостата АКБ. Конструктивно отсеки представляют собой ударопрочный, герметичный корпус (класс защиты IP56) настенного исполнения. Внутри корпуса расположены шасси для установки термостатов. Конструкцией шасси предусмотрена панель для крепления клеммной колодки термостата. Конструкцией корпуса предусмотрена возможность запирания и пломбирования. Отсеки рассчитаны на круглосуточный режим работы на открытом воздухе и в помещениях с неблагоприятными условиями эксплуатации (повышенным уровнем влажности, содержания пыли, вредных веществ).",14000,img/17013.jpg
17019,Источники электропитания|Источники бесперебойного питания 220В|СКАТ SKAT-V.220AC-800VA исп.5,СКАТ,СКАТ SKAT-V.220AC-800VA исп.5,"Источник Бастион СКАТ-V.220AC-800VA исп.5 предназначен для обеспечения резервированным питанием  нагрузки с использованием внешних АКБ. Источник выполнен в герметичном корпусе и рассчитан на круглосуточный режим работы на открытом воздухе при температуре окружающей среды от -40С до +40 С и отсутствии в воздухе паров агрессивных веществ (кислот, щелочей и пр.).",51000,img/17019.jpg
17020,Источники электропитания|Источники бесперебойного питания для CCTV|СКАТ SKAT-V.24х12VDC,СКАТ,СКАТ SKAT-V.24х12VDC,"Источник SKAT - V.24х12VDC предназначен для питания по 24 выходам видеокамер и других нагрузок с номинальным напряжением питания 12 В и номинальным током потребления по каждому выходу до 0,5 А при работе от сети переменного тока 220 В и в режиме резерва — от аккумуляторной батареи с номинальным напряжением 24 В. Корпус под 2 АКБ по 26 Ач",16900,img/17020.jpg
17021,Источники электропитания|Источники бесперебойного питания для CCTV|СКАТ SKAT-VN.24/27AC,СКАТ,СКАТ SKAT-VN.24/27AC,"Популярный не бесперебойный источник питания Бастион SKAT - VN.24/27AC предназначен для питания видеокамер и других потребителей с номинальным переменным рабочим напряжением 24 В или 27 В; с суммарным током нагрузки не более 5,0 А. Выход 27 В используется для компенсации падения напряжения на длинной линии. Источник обеспечивает индикацию наличия рабочего напряжения на выходе посредством встроенного светового индикатора «ВЫХОД».Техничеcкие характеристики Бастион SKAT - VN.24/27ACТип выходного напряжения: переменное нестабилизированное
Величина выходного напряжения, В (при напряжении питающей сети 220 В 50 Гц), в пределах	24,0 или 27,0
Номинальный ток нагрузки на выходе, А	5,0
Габаритные размеры, мм, не более	162х170х83
Масса, кг, не более	1,6Документация Бастион SKAT - VN.24/27ACТехническое описание Бастион SKAT - VN.24/27ACПараметры СКАТ SKAT-VN.24/27ACВыходной ток, А5Степень защиты-Защита от глубокого разряда-КорпусПластикЦветБелый
 

                ",2500,img/17021.jpg
