_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
27004,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Proto-X,Proto-X PTX-E404,АНАЛОГ ВЗАМЕН: Proto-X PTX-M404U,0,img/27004.jpg
27007,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER MAX (Visonic),Visonic,Visonic MCM-140(868МГц),"Элегантная ультракомпактная беспроводная клавиатура Visonic MCM-140(868МГц) предназначена для дистанционного управления системой охранной, в том числе управление системой домашней автоматики Х-10. Все клавиши управления снабжены интуитивно понятными обозначениями. Постановка и снятие системы охраны осуществляется введением кода доступа. Клавиатура может быть установлена  стене при помощи специального кронштейна, просто лежать не закрепленная на столе или использоваться как беспроводной пульт. В клавиатуре используется радиопротокол PowerCode и CodeSecure™, который обеспечивает шифрование команд, передаваемых на контрольную панель PowerMax.   
",6330,img/27007.jpg
27008,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER G (Visonic),Visonic,Visonic Exp. mod. плата расш. Для PowerMaster-30,"Плата расширения входов/выходов Visonic Exp. mod. плата расш. Для PowerMaster-30 для контрольной панели PowerMaster-30.
",3426,img/27008.jpg
27009,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER G (Visonic),Visonic,Visonic 2GPCR123A Pack2,"Блок двух литиевых батареек Visonic 2GPCR123A Pack2 Li-Metal с разъемом. Используется в радиоканальных извещателях NEXT CAM и NEXT CAM K9
",546,img/27009.jpg
27010,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER MAX (Visonic),Visonic,Visonic Tower 20AM MCW(868МГц),"Уличный всепогодный оптико-электронный беспроводной извещатель Visonic Tower 20AM MCW(868МГц) с зеркальной оптикой и функцией «антимаскирования» обеспечивает эффективное обнаружение при минимальной вероятности ложной тревоги. Извещатель предназначен для формирования  рубежа охраны - защиты уличного участка территории перед охраняемым зданием. Главные достоинства - высочайший уровень помехозащищенности в уличных условиях, защита от блокировки извещателя, защита оптики от механических воздействий.
",20905,img/27010.jpg
27011,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER MAX (Visonic),Visonic,Visonic NEXT K9-85 MCW(868МГц),"Беспроводной извещатель Visonic NEXT K9-85 MCW(868МГц) предназначен для установки в типовых помещениях жилого или коммерческого сектора недвижимости, в которых возможно присутствие домашних животных. В извещателе используется цифровой алгоритм True Motion Recognition (TMR) и обработка FM Digital Signal Processing (FM-DSP), которые позволяют надежно различать реальное движение человека от помех различной природы. Уникальная сферическая 3D оптика с цилиндрическими сегментами формируют объемную зону обнаружения образованную девятью сплошными вертикальными шторами. Применение технологии Target Specific Imaging™ (TSI), обеспечивает извещателю невосприимчивость к движению домашних животных весом до 38кг. Элегантный дизайн извещателя превосходно вписывается в интерьер жилого или офисного помещения. Извещатель совместим со всеми беспроводными контрольными панелями серии PowerMax® и автономными приемниками серии PowerCode. В извещателе используется радиопротокол PowerCode, который обеспечивает защиту Anti-Collision - одновременный выход в эфир нескольких устройств PowerCode. В протокол входит несколько типов сигналов: тревога, разряд батарейки, нарушение тампера, контроль канала связи. Дальность передачи радиосигнала между контрольной панелью и извещателем около 200м в прямой видимости. Каждое устройство PowerCode занимает 1 охранную зону в контрольной панели или приемнике. Возможна регистрация одного устройства сразу в нескольких панелях или приемниках.
",4051,img/27011.jpg
27012,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER MAX (Visonic),Visonic,Visonic NEXT MCW(868МГц),"Беспроводной извещатель Visonic NEXT MCW(868МГц)  предназначен для установки в типовых помещениях жилого или коммерческого сектора недвижимости. В извещателе используется цифровой алгоритм True Motion Recognition (TMR) и обработка FM Digital Signal Processing (FM-DSP), которые позволяют надежно различать реальное движение человека от помех различной природы. Уникальная сферическая 3D оптика с цилиндрическими сегментами формируют объемную зону обнаружения образованную девятью сплошными вертикальными шторами. Элегантный дизайн извещателя превосходно вписывается в интерьер жилого или офисного помещения. Извещатель совместим со всеми беспроводными контрольными панелями серии PowerMax® и автономными приемниками серии PowerCode. В извещателе используется радиопротокол PowerCode, который обеспечивает защиту Anti-Collision - одновременный выход в эфир нескольких устройств PowerCode. В протокол входит несколько типов сигналов: тревога, разряд батарейки, нарушение тампера, контроль канала связи. Дальность передачи радиосигнала между контрольной панелью и извещателем около 200м в прямой видимости. Каждое устройство PowerCode занимает 1 охранную зону в контрольной панели или приемнике. Возможна регистрация одного устройства сразу в нескольких панелях или приемниках.
",4107,img/27012.jpg
27013,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER MAX (Visonic),Visonic,Visonic K-940MCW(868МГц),,0,img/27013.jpg
27014,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER MAX (Visonic),Visonic,Visonic CLIP MCW(868МГц),"Visonic CLIP MCW(868МГц) предназначен для защиты узкого сектора пространства, например, окна, двери, лоджии и витрины.  В извещателе используется цифровой алгоритм True Motion Recognition (TMR) и обработка FM Digital Signal Processing (FM-DSP), которые позволяют надежно различать реальное движение человека от помех различной природы. Уникальная  3D оптика с цилиндрическими сегментами формируют узкую зону обнаружения образованную двумя сплошными вертикальными шторами. Элегантный  дизайн и миниатюрный корпус извещателя превосходно вписывается в интерьер жилого или офисного помещения. Извещатель совместим со всеми беспроводными контрольными панелями серии PowerMax® и автономными приемниками серии PowerCode. В извещателе используется радиопротокол PowerCode, который обеспечивает защиту Anti-Collision - одновременный выход в эфир нескольких устройств PowerCode. В протокол входит несколько типов сигналов: тревога, разряд батарейки, нарушение тампера, контроль канала связи. Дальность передачи радиосигнала между контрольной панелью и извещателем около 200м в прямой видимости. Каждое устройство PowerCode занимает 1 охранную зону в контрольной панели или приемнике. Возможна регистрация одного устройства сразу в нескольких панелях или приемниках.
",4107,img/27014.jpg
27015,Системы охранно-пожарной сигнализации|Радиоканальные системы|Серия POWER MAX (Visonic),Visonic,Visonic MCT-302(868МГц),"Беспроводной магнитноконтактный извещатель Visonic MCT-302(868МГц) предназначен для защиты окна или двери. Извещатель передает сигнал тревоги при удалении магнита (подвижная часть) от датчика (неподвижная часть) на расстояние около 2 см. Снабжен дополнительным входом, к которому можно подключать различные проводные устройства, например, другие извещатели, выходы приемников, контрольных панелей сторонних производителей — то есть использовать его как универсальный передатчик. Извещатель совместим со всеми беспроводными контрольными панелями серии PowerMax® и автономными приемниками серии PowerCode. В извещателе используется радиопротокол PowerCode, который обеспечивает защиту Anti-Collision - одновременный выход в эфир нескольких устройств PowerCode. В протокол входит несколько типов сигналов: тревога/восстановление, разряд батарейки, нарушение тампера/восстановление, контроль канала связи. Дальность передачи радиосигнала между контрольной панелью и извещателем около 200м в прямой видимости. Каждое устройство PowerCode занимает 1 охранную зону в контрольной панели или приемнике. Возможна регистрация одного устройства сразу в нескольких панелях или приемниках.
",2399,img/27015.jpg
