_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
29003,"Системы охранно-пожарной сигнализации|ОПС Аргус-Спектр|Интегрированная система ""Стрелец-Интеграл""",Аргус-Спектр,Аргус-Спектр Аврора–ДИ (ИП 212-82/1),"Аргус-Спектр Аврора–ДИ (ИП 212-82/1) - дымовой адресно-аналоговый датчик. Предназначен для обнаружения возгораний в охраняемом помещении и передачи сигналов о   пожаре и неисправности адресно-аналоговому приемно-контрольному   прибору ИСБ ""Стрелец-Интеграл"" (БСЛ240-И). Алгоритм   «Распределенный интеллект»: совместный анализ сигналов контрольной   панелью и извещателем; улучшенные алгоритмы светокомпенсации:   компенсация внешней освещенности; улучшенная компенсация запыленности;   термокомпенсация: стабильная работа в области низких и высоких   температур. ",1197,img/29003.jpg
29019,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Сибирский арсенал,Сибирский арсенал ПС-01,"Сибирский арсенал ПС-01 - бесконтактный считыватель Proximity-карт, который работает в составе систем контроля доступа, с контрольными панелями охранной сигнализации и другими приборами. Служит для дистанционного (на расстоянии до 80 мм) чтения идентификационного кода с бесконтактных карт Proximity и передачи его по протоколу Touch Memory и RS-232.Входной протокол:EM-Marine, 125 кГц
Длина кодовой посылки 64 бита
Скорость передачи 2 кБод
Амплитудная модуляция, МанчестерВыходной протокол:Вывод Х1:3 - Dallas Touch Memory
Вывод Х1:4 - RS-232 (9600 бит/с, 8 бит, без паритета, 1 стоп-бит)Особенности:Идентификация пользователя карты посредством подключения считывателя к персональному компьютеру с соответствующим программным обеспечением
Скрытая установка считывателя за диэлектрической поверхностью толщиной до 10 мм
Световая и звуковая индикация режимов работы
Поддерживаются карты производства Em-Marine, Ангстрем и совместимые с ними
Подключается к контрольным панелям вместо порта Touch MemoryТехнические характеристики Сибирский арсенал ПС-01Дальность считывания, не более 	80 мм
Напряжение питания постоянного тока 	10...15 В
Средний ток потребления 	40 мА
Габаритные размеры, не более 	80х80х20 мм
Диапазон рабочих температур 	-30...+50°С",527,img/29019.jpg
29025,Источники электропитания|Источники бесперебойного питания до 12В|Сибирский арсенал Парус 12-1П исп.2,Сибирский арсенал,Сибирский арсенал Парус 12-1П исп.2,"Сибирский арсенал Парус 12-1П исп.2 - источник вторичного электропитания для обеспечения непрерывной работы устройств, требующих напряжения питания 12 В, и предназначен для круглосуточной работы. При срабатывании защиты от перегрузки отключается выход +12 В, индикатор ""+12В"" мигает красным светом и выдаётся прерывистый звуковой сигнал. Восстановление выходного напряжения после снятия короткого замыкания или перегрузки происходит через 20...30 с. Не допускается продолжительная работа Парус 12-1П исп. 2 в режиме короткого замыкания или перегрузки. В Парус 12-1П исп. 2 применен режим ""плавного"" включения выходного напряжения, поэтому задержанное появление индикации выходного напряжения является нормальным. Заряд аккумулятора происходит в буферном режиме напряжением 13,7-13,8 В.    При глубоком разряде АКБ выход +12 В отключается, индикатор ""АКБ"" гаснет, индикатор ""+12В"" кратковременно мигает красным и выдается кратковременный однотонный сигнал. При установке в Парус 12-1П исп. 2 глубоко разряженного или неисправного аккумулятора индикатор ""АКБ"" не включается, пока аккумулятор не будет заряжен.Особенности:Возможность установки аккумуляторной батареи (АКБ) емкости 7 Ач
Возможность работы с перегрузкой по току и емкостной нагрузкой до 4700 мкФ
Два выхода для подключения нагрузки, каждый выход имеет отдельный фильтр
Электронная защита при переполюсовке АКБ; при КЗ; при перегрузке в нагрузке; от глубокого разряда АКБ.
Автоматическое восстановление выходного напряжения после снятия короткого замыкания или перегрузки.
Звуковая сигнализация при переходе между режимами и во время критических режимов работы (перегрузки и КЗ).
Для блокировки отключения выхода +12 В на плате установлен джампер J1.
Три светодиодных индикатора позволяют визуально контролировать наличие напряжения в сети, состояние АКБ и напряжение на выходе источника.Технические характеристики Сибирский арсенал Парус 12-1П исп.2Постоянное выходное напряжение при наличии сети 	13,5 - 14,0 В
Постоянное выходное напряжение при отсутствии сети 	10,0 - 13,0 В
Напряжение пульсаций, не более 	40 мВ
Напряжение срабатывания защиты от глубокого разряда аккумулятора 	10,5 ± 0,6 В
Выходной ток, не более 	1,0 А
Допустимая перегрузка по току длительностью до 3 мин. при заряженном аккумуляторе, не более 	1.5 А
Напряжение питания сети переменного тока 	187...242 В
Мощность, потребляемая от сети переменного тока (во всех режимах), не более 	25 ВА
Номинальная ёмкость встроенного аккумулятора 	7 Ач
Диапазон рабочих температур 	-10...+40 °С
Масса без аккумулятора, не более 	1 кг
Габаритные размеры 	285х210х87 мм
Средняя наработка на отказ, не менее 	40 000 ч
Срок службы, не менее 	10 лет",1678,img/29025.jpg
29028,"Системы звукового оповещения и музыкальной трансляции|Система производства ""Сибирский арсенал""|Система оповещения ""Рокот""",Сибирский арсенал,Сибирский арсенал АС-3-3,"Сибирский арсенал АС-3-3 - акустическая система для воспроизведения сообщений в системе речевого пожарного оповещения ""Рокот"". АС-3-3 может быть включена в линии оповещения приборов управления оповещением ""Рокот"", ""Рокот-2"", ""Рокот-4"". АС-3-3 предназначены для крепления к потолку. Колонки имеют удобное крепление к потолочным плитам, содержат встроенную схему контроля соединительной линии.Совместимость:Рокот
Рокот-2
Рокот-4Технические характеристики Сибирский арсенал АС-3-3Мощность динамической головки, Вт 	5
Уровень звукового давления на расстоянии 1 м при входной мощности 1 Вт 	от 90 до 94 дБ
Степень защиты оболочки по ГОСТ 14254-96 	IP41
Габаритные размеры, мм 	диаметр 180 мм, высота 105 мм
Диапазон рабочих температур,°C 	-30...+55
Срок службы, не менее 	10 лет
Входное сопротивление динамической головки, Ом 	4",472,img/29028.jpg
29031,Системы охранно-пожарной сигнализации|Извещатели охранные для помещений|Извещатели оптико-электронные пассивные,Сибирский арсенал,Сибирский арсенал Рапид-Р2,"Сибирский арсенал Рапид-Р2 - радиоканальный объемный инфракрасный извещатель (датчик движения)  для работы в составе системы радиоканальной GSM сигнализации «Гранит РА». Программирование в прибор производится при помощи программного обеспечения «Конфигуратор Гранит» (оно идет в комплекте с прибором). Рапид Р2 реагирует на движение в охраняемой зоне и сообщает об этом в виде тревожного сообщения на приемно-контрольный прибор.Особенности:Формирует тестовые извещения на приемно-контрольный прибор в соответствии с установленным временным промежутком
Формирует извещение ""вскрытие корпуса"" при размыкании контактов тампера
Регулировка чувствительности задается перемычками на плате извещателя
Световая индикация уровня радиосигнала
Формирует извещение «Неисправность питания» при понижении напряжения на батарее ниже нормы
Радиус действия радиоканала, впрямой видимости - 150 мТехнические характеристики Сибирский арсенал Рапид-Р2Дальность обнаружения при нормальной чувствительности 	от 0 до 10 м
Дальность обнаружения при пониженной чувствительности 	от 0 до 8 м
Диапазон скоростей движения нарушителя 	от 0,3 до 3,0 м/с
Тип батареи 	литиевая батарея CR123A 3,0 В
Длительность работы батареи, не менее при значениях периода передачи контрольных сигналов 8 с-15 месяцев; 24 с-25 месяцев; 72 с-30 месяцев; 200 с-36 месяцев	
Дальность действия радиоканала в прямой видимости 	150 м
Диапазон рабочих температур 	-10…+50 °С
Габариты, не более 	90x58x45 мм",1371,img/29031.jpg
29033,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,BOSCH,BOSCH NPC-20002-F2,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/29033.jpg
29034,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,BOSCH,BOSCH NPC-20012-F2,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/29034.jpg
29035,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,BOSCH,BOSCH NTI-50022-V3,,0,img/29035.jpg
29036,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,BOSCH,BOSCH NUC-20002-F2,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/29036.jpg
29037,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,BOSCH,BOSCH NUC-20012-F2,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/29037.jpg
