_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
126704,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),MACROSCOP,MACROSCOP URM 16 mini (Win Home Prem 7),"MACROSCOP URM 16 mini (Win Home Prem 7) представляет собой 16 канальный IP-видеорегистратор. Данная модель дает гарантированную обработку и запись видео и аудио от 16 IP-камер (при использовании второго видеопотока 0,3 Мп). Имеется крепление на монитор, стену. Возможно подключение одного монитора. Устройство работает под управлением ОС Windows 7. Данная модель видеорегистратора – профессионально подобранная и протестированная аппаратная платформа, гарантированно поддерживающая обработку и запись видео и аудио от указанного количества IP-камер.",20790,img/126704.jpg
126705,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),MACROSCOP,MACROSCOP URM New 16 M,"MACROSCOP URM New 16 M представляет собой 16 канальный IP-видеорегистратор. Данная модель дает гарантированную обработку и запись видео и аудио от 16 IP-камер (при использовании второго видеопотока 0,3 Мп). Имеется крепление на монитор, стену. Возможно подключение одного монитора. Устройство работает под управлением ОС Windows 7. Данная модель видеорегистратора – профессионально подобранная и протестированная аппаратная платформа, гарантированно поддерживающая обработку и запись видео и аудио от указанного количества IP-камер.",25200,img/126705.jpg
126706,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),MACROSCOP,MACROSCOP URM New 16 M 2,"MACROSCOP URM New 16 M 2 представляет собой 16 канальный IP-видеорегистратор. Данная модель дает гарантированную обработку и запись видео и аудио от 16 IP-камер (при использовании второго видеопотока 0,3 Мп). Имеется крепление на монитор, стену. Возможно подключение одного монитора. Устройство работает под управлением ОС Windows 7. Данная модель видеорегистратора – профессионально подобранная и протестированная аппаратная платформа, гарантированно поддерживающая обработку и запись видео и аудио от указанного количества IP-камер.",29610,img/126706.jpg
126710,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MACROSCOP,"MACROSCOP Направляющие для установки в стойку 19""","MACROSCOP Направляющие для установки в стойку 19"" представляет собой набор из направляющих для установки в стойку глубиной до 19 дюймов для сетевых видеорегистраторов NVR New на 4-32 канала.",7654,img/126710.jpg
126711,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MACROSCOP,MACROSCOP HOST контроллер,"MACROSCOP HOST контроллер представляет собой HOST контроллер для подключения дополнительных жестких дисков HDD 3,5”. Предназначается для сетевых видеорегистраторов NVR New на 4-32 канала. Согласовывается на стадии заказа NVR.",47810,img/126711.jpg
126714,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MACROSCOP,MACROSCOP Контроллер 16-port SAS / SATA,MACROSCOP Контроллер 16-port SAS / SATA представляет собой контроллер на 16 портов.,37800,img/126714.jpg
126715,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-4,"TRASSIR DV 960H-4 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 4 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",32570,img/126715.jpg
126716,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-8,"TRASSIR DV 960H-8 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 8 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",65140,img/126716.jpg
126717,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-12,"TRASSIR DV 960H-12 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 12 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",97710,img/126717.jpg
126718,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-16,"TRASSIR DV 960H-16 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 16 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",130280,img/126718.jpg
126719,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-20,"TRASSIR DV 960H-20 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 20 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",162849,img/126719.jpg
126720,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-24,"TRASSIR DV 960H-24 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 24 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",195419,img/126720.jpg
126721,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-28,"TRASSIR DV 960H-28 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 28 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",227989,img/126721.jpg
126722,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-32,"TRASSIR DV 960H-32 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 32 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",260559,img/126722.jpg
126723,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-36,"TRASSIR DV 960H-36 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 36 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",293129,img/126723.jpg
126724,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-40,"TRASSIR DV 960H-40 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 40 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",325699,img/126724.jpg
126725,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-44,"TRASSIR DV 960H-44 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 44 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",358269,img/126725.jpg
126726,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-48,"TRASSIR DV 960H-48 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 48 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",390839,img/126726.jpg
126727,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-52,"TRASSIR DV 960H-52 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 52 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",423408,img/126727.jpg
126728,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-56,"TRASSIR DV 960H-56 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 56 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",455978,img/126728.jpg
126729,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-60,"TRASSIR DV 960H-60 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 60 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",488548,img/126729.jpg
126730,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR DV 960H-64,"TRASSIR DV 960H-64 представляет собой цифровую систему на базе платы видеонаблюдения с аппаратным сжатием - позволяет записывать до 64 каналов видео разрешением 960x576 (960H) со скоростью 25 кадров в секунду на канал синхронно с аудио. Благодаря высокой детализации видеоархива - не менее 700 ТВЛ по горизонтали, эту систему можно использовать в медицинских учреждениях для ведения записи хирургических операций, в казино и игорных заведениях, операционных залах финансовых учреждений, а так же охрана объектов с динамично меняющейся обстановкой, требующих многоканальной записи видео в реальном времени, максимальной отказоустойчивости системы и записи с высокой детализацией.",521118,img/126730.jpg
126731,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Silen 960H-4,"Аппаратная система цифровой видеорегистрации TRASSIR Silen 960H-4 на 4 канала является эксклюзивным предложением на российском рынке цифрового видеонаблюдения. Обладая невысокой ценой, эта система позволяет записывать видео с гарантированной скоростью записи 12 кадров в секунду и вести синхронную аудиозапись по каждому каналу. В отличие от систем мультиплексированного видеонаблюдения, в этом решении скорость записи не зависит от синхронизации видеосигнала на АЦП, т.к. для оцифровки каждого канала на борту платы видеоввода используется свой АЦП. Вывод видео на экран сервера производится со скоростью 25 кадров в секунду, несжатым потоком. Загрузка процессора близка к нулю, а оператор может видеть на экране изображение в исходном качестве.",21713,img/126731.jpg
126732,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Silen 960H-8,"Аппаратная система цифровой видеорегистрации TRASSIR Silen 960H-8 на 8 каналов является эксклюзивным предложением на российском рынке цифрового видеонаблюдения. Обладая невысокой ценой, эта система позволяет записывать видео с гарантированной скоростью записи 12 кадров в секунду и вести синхронную аудиозапись по каждому каналу. В отличие от систем мультиплексированного видеонаблюдения, в этом решении скорость записи не зависит от синхронизации видеосигнала на АЦП, т.к. для оцифровки каждого канала на борту платы видеоввода используется свой АЦП. Вывод видео на экран сервера производится со скоростью 25 кадров в секунду, несжатым потоком. Загрузка процессора близка к нулю, а оператор может видеть на экране изображение в исходном качестве.",43427,img/126732.jpg
126733,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Silen 960H-12,"Аппаратная система цифровой видеорегистрации TRASSIR Silen 960H-12 на 12 каналов является эксклюзивным предложением на российском рынке цифрового видеонаблюдения. Обладая невысокой ценой, эта система позволяет записывать видео с гарантированной скоростью записи 12 кадров в секунду и вести синхронную аудиозапись по каждому каналу. В отличие от систем мультиплексированного видеонаблюдения, в этом решении скорость записи не зависит от синхронизации видеосигнала на АЦП, т.к. для оцифровки каждого канала на борту платы видеоввода используется свой АЦП. Вывод видео на экран сервера производится со скоростью 25 кадров в секунду, несжатым потоком. Загрузка процессора близка к нулю, а оператор может видеть на экране изображение в исходном качестве.",65140,img/126733.jpg
126734,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Silen 960H-16,"Аппаратная система цифровой видеорегистрации TRASSIR Silen 960H-16 на 16 каналов является эксклюзивным предложением на российском рынке цифрового видеонаблюдения. Обладая невысокой ценой, эта система позволяет записывать видео с гарантированной скоростью записи 12 кадров в секунду и вести синхронную аудиозапись по каждому каналу. В отличие от систем мультиплексированного видеонаблюдения, в этом решении скорость записи не зависит от синхронизации видеосигнала на АЦП, т.к. для оцифровки каждого канала на борту платы видеоввода используется свой АЦП. Вывод видео на экран сервера производится со скоростью 25 кадров в секунду, несжатым потоком. Загрузка процессора близка к нулю, а оператор может видеть на экране изображение в исходном качестве.",86853,img/126734.jpg
126735,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Silen 960H-20,"Аппаратная система цифровой видеорегистрации TRASSIR Silen 960H-20 на 20 каналов является эксклюзивным предложением на российском рынке цифрового видеонаблюдения. Обладая невысокой ценой, эта система позволяет записывать видео с гарантированной скоростью записи 12 кадров в секунду и вести синхронную аудиозапись по каждому каналу. В отличие от систем мультиплексированного видеонаблюдения, в этом решении скорость записи не зависит от синхронизации видеосигнала на АЦП, т.к. для оцифровки каждого канала на борту платы видеоввода используется свой АЦП. Вывод видео на экран сервера производится со скоростью 25 кадров в секунду, несжатым потоком. Загрузка процессора близка к нулю, а оператор может видеть на экране изображение в исходном качестве.",108566,img/126735.jpg
126736,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Silen 960H-24,"Аппаратная система цифровой видеорегистрации TRASSIR Silen 960H-24 на 24 канала является эксклюзивным предложением на российском рынке цифрового видеонаблюдения. Обладая невысокой ценой, эта система позволяет записывать видео с гарантированной скоростью записи 12 кадров в секунду и вести синхронную аудиозапись по каждому каналу. В отличие от систем мультиплексированного видеонаблюдения, в этом решении скорость записи не зависит от синхронизации видеосигнала на АЦП, т.к. для оцифровки каждого канала на борту платы видеоввода используется свой АЦП. Вывод видео на экран сервера производится со скоростью 25 кадров в секунду, несжатым потоком. Загрузка процессора близка к нулю, а оператор может видеть на экране изображение в исходном качестве.",130280,img/126736.jpg
126737,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Silen 960H-28,"Аппаратная система цифровой видеорегистрации TRASSIR Silen 960H-28 на 28 каналов является эксклюзивным предложением на российском рынке цифрового видеонаблюдения. Обладая невысокой ценой, эта система позволяет записывать видео с гарантированной скоростью записи 12 кадров в секунду и вести синхронную аудиозапись по каждому каналу. В отличие от систем мультиплексированного видеонаблюдения, в этом решении скорость записи не зависит от синхронизации видеосигнала на АЦП, т.к. для оцифровки каждого канала на борту платы видеоввода используется свой АЦП. Вывод видео на экран сервера производится со скоростью 25 кадров в секунду, несжатым потоком. Загрузка процессора близка к нулю, а оператор может видеть на экране изображение в исходном качестве.",151993,img/126737.jpg
