_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
28034,Системы видеонаблюдения|Микрофоны|STELBERRY M-70,STELBERRY,STELBERRY M-70,"Миниатюрный активный микрофон STELBERRY M-70 является идеальным решением для записи речи, обеспечивая потрясающее качество звука, благодаря применению цифровой обработки звука.",2117,img/28034.jpg
28035,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-1001P,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/28035.jpg
28036,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-2005P,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/28036.jpg
28037,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-3003P,,0,img/28037.jpg
28038,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2021RP,АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,0,img/28038.jpg
28039,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-3083P,АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,0,img/28039.jpg
28040,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCO-2040RP,АНАЛОГ ВЗАМЕН: Samsung SCO-2080RHP,0,img/28040.jpg
28041,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCV-2082RP,АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,0,img/28041.jpg
28042,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCV-3083P,АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,0,img/28042.jpg
28043,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Samsung,Samsung SRD-873DP1TB,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/28043.jpg
28044,"Системы видеонаблюдения|Видеонаблюдение|Термокожухи, кронштейны, аксессуары",Samsung,Samsung F-SBP-300HM2,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",1080,img/28044.jpg
28045,"Системы видеонаблюдения|Видеонаблюдение|Термокожухи, кронштейны, аксессуары",Samsung,Samsung F-SBP-300HM3,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",0,img/28045.jpg
28046,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Smartec,Smartec STC-IPM3551A/1,АНАЛОГ ВЗАМЕН: Smartec STC-IPM3551A/1 StarLight,0,img/28046.jpg
28063,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,AdvoCam,AdvoCam FD8 SE GPS,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/28063.jpg
28064,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,GANZ,GANZ ZN-C1-S,"GANZ ZN-C1-S - IP-камера,  оснащенная 1/2,5-дюймовым КМОП-сенсором и формирующая высококачественное изображение с разрешением 704х576 (4CIF) и транслируют его по сети. Наряду с этим, видеосигнал от ZN-C1-S может быть получен и с ее аналогового BNC-выхода. Для организации двунаправленной аудиосвязи между оператором системы и зоной видеонаблюдения IP-камеры имеют аудио вход и выход, позволяющие подключить внешний микрофон и динамик. Наряду с ресурсоемким видеоформатом M-JPEG, камера поддерживает прогрессивный кодек H.264, в котором IP-камера способна формировать детализированное изображение высокого качества при малом битрейте. За счет этого можно увеличить, например, продолжительность хранения видеоархива без дополнительного наращивания серверных мощностей или передавать видео по сети удаленным пользователям. ZN-C1-S совместима с объективами, имеющими тип крепления C/CS, диафрагма которых управляется сигналом постоянного тока (DC) или настраивается вручную. Для получения высококачественного изображения на сетевые IP-камеры «день/ночь» рекомендуется устанавливать объективы, поддерживающие ИК-коррекцию. Например, камера ZN-C1-S может работать с объективами марки Computar, принадлежащей, как и марка GANZ, компании CBC GROUP.",28219,img/28064.jpg
28065,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,GANZ,GANZ ZN-C1M-S,"GANZ ZN-C1M-S - сетевая камера стандартного дизайна, имеет 1,3-мегапиксельное разрешение и осуществляют видеосъемку с высокой детализацией изображения. Она оснащена 1/2,5” CMOS-сенсором и способна транслировать по сети видео в H.264 и M-JPEG с фреймрейтом до 30 к/с. Данная мегапиксельная камера работает в режимах «день/ночь» и может формировать четкое видеоизображение при освещенностях до 0,7/0,08 Люкс. Она совместима с объективами C/CS-типа с ручной или DC-диафрагмой, имеет 8-кратный цифровой зум, аудиоканал, вход/выход тревоги и слот для карт памяти microSD. Как и все IP-камеры серии PixelPro, ZN-C1M-S может запитываться по технологии PoE, ONVIF-совместима и быстро интегрируется в видеосистемы, использующие ПО различных разработчиков.Видеонаблюдение при сложных условиях освещенностиДля стабильной работы, как в дневное, так и в ночное время суток, камеры PixelPro оснащены ИК-фильтром и имеют динамический диапазон свыше 70 дБ. В цветном режиме чувствительность ZN-C1M-S составляет 0,7 Люкс, а в черно-белом достигает 0,08 Люкс. В зависимости от количества света, попадающего на КМОП-сенсор, эта мегапиксельная камера автоматически изменяет выдержку электронного затвора в диапазоне от 4 до 1/2000 с и компенсирует недостаточную или избыточную освещенность. Для обеспечения четкости мегапиксельного изображения при видеосъемке объектов на ярком заднем фоне у камер предусмотрен режим автоматической компенсации засветки.Широкий выбор объективов для ZN-C1M-SЭта мегапиксельная камера совместима с объективами, имеющими C/CS-тип крепления и диафрагму, настраиваемую вручную или управляемую напряжением постоянного тока. Для достижения наилучшего качества изображения на ZN-C1M-S «день/ночь» рекомендуется устанавливать мегапиксельные объективы, поддерживающие ИК-коррекцию. При этом, камеры GANZ совместимы со всей оптикой марки Computar, принадлежащей компании CBC GROUP, а также с объективами других производителей.Трансляция настраиваемых видеопотоковС целью снижения нагрузки на сеть и экономии ресурсов видеоархива, наряду с кодеком M-JPEG, камеры PixelPro поддерживают ресурсосберегающий кодек H.264, в котором они передают изображение с мегапиксельным разрешением даже при малом битрейте и позволяют увеличить, например, продолжительность хранения видеоархива без наращивания его размера. Благодаря тому, что мегапиксельная камера способна транслировать один или два видеопотока с разрешением, настраиваемым в диапазоне от 1280х720 до 320х240 пикс., и фреймрейтом 2,5-30 к/с, ZN-C1M-S будет с максимальной эффективностью использовать пропускную способность каналов.Соответствие спецификации ONVIFКак и другие модели серии PixelPro, IP-камера ZN-C1M-S отвечает требованиям спецификации ONVIF (Open Network Video Interface), что обеспечивает ее совместимость с ПО для систем видеонаблюдения различных производителей. ONVIF определяет общий протокол для обмена информацией между программным обеспечением и такими устройствами, как камеры стандартного и мегапиксельного разрешения, энкодеры, сетевые видеорегистраторы и др. За счет этого, сетевые устройства GANZ, включая мегапиксельные камеры серии PixelPro, быстро и просто интегрируются, и могут функционировать в составе мультибрендовых видеосистем.Программное обеспечение для централизованного видеомониторингаВеб-интерфейс ZN-C1M-S обеспечивает доступ к просмотру транслируемого ею видео через веб-браузер с сетевого ПК, КПК или смартфона. Для удаленного управления записью по сети, настройки параметров данной мегапиксельной камеры и других IP-устройств и видеорегистраторов марки GANZ, а также для централизованного аудита событий и фиксации тревог доступно специализированное ПО GANZ VSoIP. При построении крупномасштабных или территориально-распределенных видеосистем, включающих большое число камер различных производителей, можно использовать более мощное ПО XProtect компании Milestone.Непрерывная запись и локальное хранение видеоПри кратковременном нарушении IP-соединения в случае аварии или проведения сервисных работ ZN-C1M-S способна осуществлять видеозапись на карты памяти microSD. После восстановления связи мегапиксельная камера предоставляет удаленный доступ к видео, а также автоматически пересылает сохраненные кадры в видеоархив с соблюдением хронологии. Локальная запись данных на карты памяти возможна и в случае тревожных событий, для обнаружения которых у камеры имеется детектор движения и вход тревоги.Три варианта электропитания ZN-C1M-SЧтобы обеспечить максимальную свободу выбора места установки на объекте, камеры серии PixelPro предусматривают три варианта получения питания: напрямую от источников 24 VAC и 12 VDC, или по технологии PoE (Power over Ethernet). При реализации последнего варианта мегапиксельная камера будет получать питание по тому же кабелю, который используется для IP-соединения, что исключает затраты на закупку и прокладку дополнительного кабеля.Возможность аудиоконтроля ситуации на объектеНаличие у мегапиксельной модели ZN-C1M-S аудио входа и выхода для подключения внешнего микрофона и динамика позволяет организовать двунаправленную аудиосвязь между оператором системы и зоной видеонаблюдения. Благодаря этому, мегапиксельная камера предоставляет оператору видеосистемы возможность корректно оценивать ситуацию на объекте наблюдения в тех случаях, когда одного видео для полного понимания происходящего может быть недостаточно.Технические характеристики GANZ ZN-C1M-SЧувствительный элемент: 1/2,5"" КМОП-сенсор с прогрессивной разверткой
Варианты разрешения:   1280х720, 1024х768, 640х480, 320х240 пикс.
Фреймрейт:  От 2,5 до 30 к/с
Видеокодеки:  H.264, M-JPEG
Аналоговый видеовыход:  BNC, 70 Ом, 1 Вп-п
Цифровое увеличение:  8х
Минимальная освещенность:   Цв.: 0,7 лк (F1.2, 30 IRE); ч/б: 0,08 лк (F1.2, 30 IRE)
Режим «день-ночь»:  Механический ИК-фильтр
Динамический диапазон:  70,1 дБ
Слот для карты памяти:  MicroSD
Электронный затвор камеры:    4, 1/10, 1/12,5, 1/15, 1/20, 1/25, 1/30, 1/50, 1/60, 1/100, 1/120, 1/240, 1/480, 1/960, 1/1024, 1/2000 с
Компенсация фоновой засветки: Автоматическая
Баланс белого:  ATW/Ручной/Предустановки
Объектив:  Тип крепления C/СS, ручное или DC-управление диафрагмой (камера поставляется без объектива)
Аудио вход/выход:  1/1
Входы/выходы тревоги:  1/1
Реакция на события тревоги:  Активация выхода тревоги, e-mail уведомление, загрузка тревожных кадров на FTP
Детектор движения:  До 5 зон, настраиваемая чувствительность
Подключение к сети:   10BASE-T, 100BASE-TX, RJ45
Сетевые протоколы:   IPv4/6, HTTP, HTTPS, SMTP, UPnP, DNS, DDNS, NTP, RTSP, RTP, TCP, UDP, IGMP, RTCP, ICMP, DHCP, ARP
Веб-доступ:   Internet Explorer 7 или выше, КПК, смартфон
Безопасность:  Защита паролем, HTTPS, фильтрация IP адресов
Питание камеры:  PoE (стандарта IEEE 802.3af класса 2)/12 В пост. тока/24 В перем. тока
Потребляемая мощность:  4,4 Вт
Диапазон рабочих температур:  0…+50 ºС
Габариты:  63х60х81 мм
Масса:  250 гПараметры GANZ ZN-C1M-SРазмер матрицы1/2.5Макс. разрешение, Мпикс0.9Скорость при макс.разр. кадр/сек30ИК-подсветка-Минимальная светочувствительность, лк0.08Объектив-POEPOEПитание24VACРабочая температураОт 0 до +50Класс защиты-Антивандальность-ЗвукAudio in/out
 

                ",36360,img/28065.jpg
28066,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,GANZ,GANZ ZN-C2M-S,"GANZ ZN-C2M-S - сетеваякамера стандартного дизайна, имеет 2-мегапиксельное разрешение и осуществляют видеосъемку с высокой детализацией изображения. Она оснащена 1/2,5” CMOS-сенсором и способна транслировать по сети видео в H.264 и M-JPEG с фреймрейтом до 30 к/с. Данная мегапиксельная камера работает в режимах «день/ночь» и может формировать четкое видеоизображение при освещенностях до 0,7/0,08 Люкс. Она совместима с объективами C/CS-типа с ручной или DC-диафрагмой, имеет 8-кратный цифровой зум, аудиоканал, вход/выход тревоги и слот для карт памяти microSD. Как и все IP-камеры серии PixelPro, ZN-C2M-S может запитываться по технологии PoE, ONVIF-совместима и быстро интегрируется в видеосистемы, использующие ПО различных разработчиков.Видеонаблюдение при сложных условиях освещенностиДля стабильной работы, как в дневное, так и в ночное время суток, камеры PixelPro оснащены ИК-фильтром и имеют динамический диапазон свыше 70 дБ. В цветном режиме чувствительность ZN-C2M-S составляет 0,7 Люкс, а в черно-белом достигает 0,08 Люкс. В зависимости от количества света, попадающего на КМОП-сенсор, эта мегапиксельная камера автоматически изменяет выдержку электронного затвора в диапазоне от 4 до 1/2000 с и компенсирует недостаточную или избыточную освещенность. Для обеспечения четкости мегапиксельного изображения при видеосъемке объектов на ярком заднем фоне у камер предусмотрен режим автоматической компенсации засветки.Широкий выбор объективов для ZN-C2M-SЭта мегапиксельная камера совместима с объективами, имеющими C/CS-тип крепления и диафрагму, настраиваемую вручную или управляемую напряжением постоянного тока. Для достижения наилучшего качества изображения на ZN-C2M-S «день/ночь» рекомендуется устанавливать мегапиксельные объективы, поддерживающие ИК-коррекцию. При этом, камеры GANZ совместимы со всей оптикой марки Computar, принадлежащей компании CBC GROUP, а также с объективами других производителей.Трансляция настраиваемых видеопотоковС целью снижения нагрузки на сеть и экономии ресурсов видеоархива, наряду с кодеком M-JPEG, камеры PixelPro поддерживают ресурсосберегающий кодек H.264, в котором они передают изображение с мегапиксельным разрешением даже при малом битрейте и позволяют увеличить, например, продолжительность хранения видеоархива без наращивания его размера. Благодаря тому, что мегапиксельная камера способна транслировать один или два видеопотока с разрешением, настраиваемым в диапазоне от 1920х1080 до 320х240 пикс., и фреймрейтом 2,5-30 к/с, ZN-C2M-S будет с максимальной эффективностью использовать пропускную способность каналов.Соответствие спецификации ONVIFКак и другие модели серии PixelPro, IP-камера ZN-C2M-S отвечает требованиям спецификации ONVIF (Open Network Video Interface), что обеспечивает ее совместимость с ПО для систем видеонаблюдения различных производителей. ONVIF определяет общий протокол для обмена информацией между программным обеспечением и такими устройствами, как камеры стандартного и мегапиксельного разрешения, энкодеры, сетевые видеорегистраторы и др. За счет этого, сетевые устройства GANZ, включая мегапиксельные камеры серии PixelPro, быстро и просто интегрируются, и могут функционировать в составе мультибрендовых видеосистем.Программное обеспечение для централизованного видеомониторингаВеб-интерфейс ZN-C2M-S обеспечивает доступ к просмотру транслируемого ею видео через веб-браузер с сетевого ПК, КПК или смартфона. Для удаленного управления записью по сети, настройки параметров данной мегапиксельной камеры и других IP-устройств и видеорегистраторов марки GANZ, а также для централизованного аудита событий и фиксации тревог доступно специализированное ПО GANZ VSoIP. При построении крупномасштабных или территориально-распределенных видеосистем, включающих большое число камер различных производителей, можно использовать более мощное ПО XProtect компании Milestone.Непрерывная запись и локальное хранение видеоПри кратковременном нарушении IP-соединения в случае аварии или проведения сервисных работ ZN-C2M-S способна осуществлять видеозапись на карты памяти microSD. После восстановления связи мегапиксельная камера предоставляет удаленный доступ к видео, а также автоматически пересылает сохраненные кадры в видеоархив с соблюдением хронологии. Локальная запись данных на карты памяти возможна и в случае тревожных событий, для обнаружения которых у камеры имеется детектор движения и вход тревоги.Три варианта электропитания ZN-C2M-SЧтобы обеспечить максимальную свободу выбора места установки на объекте, камеры серии PixelPro предусматривают три варианта получения питания: напрямую от источников 24 VAC и 12 VDC, или по технологии PoE (Power over Ethernet). При реализации последнего варианта мегапиксельная камера будет получать питание по тому же кабелю, который используется для IP-соединения, что исключает затраты на закупку и прокладку дополнительного кабеля.Возможность аудиоконтроля ситуации на объектеНаличие у мегапиксельной модели ZN-C1M-S аудио входа и выхода для подключения внешнего микрофона и динамика позволяет организовать двунаправленную аудиосвязь между оператором системы и зоной видеонаблюдения. Благодаря этому, мегапиксельная камера предоставляет оператору видеосистемы возможность корректно оценивать ситуацию на объекте наблюдения в тех случаях, когда одного видео для полного понимания происходящего может быть недостаточно.Технические характеристики GANZ ZN-C2M-SЧувствительный элемент: 1/2,5"" КМОП-сенсор с прогрессивной разверткой
Максимальное разрешение 1920х1080
Фреймрейт:  От 2,5 до 30 к/с
Видеокодеки:  H.264, M-JPEG
Аналоговый видеовыход:  BNC, 70 Ом, 1 Вп-п
Цифровое увеличение:  8х
Минимальная освещенность:   Цв.: 0,7 лк (F1.2, 30 IRE); ч/б: 0,08 лк (F1.2, 30 IRE)
Режим «день-ночь»:  Механический ИК-фильтр
Динамический диапазон:  70,1 дБ
Слот для карты памяти:  MicroSD
Электронный затвор камеры:    4, 1/10, 1/12,5, 1/15, 1/20, 1/25, 1/30, 1/50, 1/60, 1/100, 1/120, 1/240, 1/480, 1/960, 1/1024, 1/2000 с
Компенсация фоновой засветки: Автоматическая
Баланс белого:  ATW/Ручной/Предустановки
Объектив:  Тип крепления C/СS, ручное или DC-управление диафрагмой (камера поставляется без объектива)
Аудио вход/выход:  1/1
Входы/выходы тревоги:  1/1
Реакция на события тревоги:  Активация выхода тревоги, e-mail уведомление, загрузка тревожных кадров на FTP
Детектор движения:  До 5 зон, настраиваемая чувствительность
Подключение к сети:   10BASE-T, 100BASE-TX, RJ45
Сетевые протоколы:   IPv4/6, HTTP, HTTPS, SMTP, UPnP, DNS, DDNS, NTP, RTSP, RTP, TCP, UDP, IGMP, RTCP, ICMP, DHCP, ARP
Веб-доступ:   Internet Explorer 7 или выше, КПК, смартфон
Безопасность:  Защита паролем, HTTPS, фильтрация IP адресов
Питание камеры:  PoE (стандарта IEEE 802.3af класса 2)/12 В пост. тока/24 В перем. тока
Потребляемая мощность:  4,4 Вт
Диапазон рабочих температур:  0…+50 ºС
Габариты:  63х60х81 мм
Масса:  250 гПараметры GANZ ZN-C2M-SРазмер матрицы1/2.5Макс. разрешение, Мпикс2.1Скорость при макс.разр. кадр/сек30ИК-подсветка-Минимальная светочувствительность, лк0.08Объектив-POEPOEПитание12VDC/24VACРабочая температураОт 0 до +50Класс защиты-Антивандальность-ЗвукAudio in/out
 

                ",44391,img/28066.jpg
28067,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,GANZ,GANZ ZN-B1A-S,"GANZ ZN-B1A-S - мегапиксельная IP-камера для установки на улице. Устройство является высокоэффективной камерой  H.264, разработанной для требовательных систем безопасности. Она обеспечивает четкое изображение с разрешением 704х576 пикселей, показывая каждую деталь, благодаря ее прогрессивной CMOS-матрице и передовой обработке изображения. ZN-B1A-S оснащена механическим ИК-фильтром, который позволяет вести видеозапись в цвете при высоком и слабом освещении, а также повышает чувствительность ИК в ""ночном"" режиме.",45161,img/28067.jpg
28068,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,GANZ,GANZ ZN-B1MAP-S,,0,img/28068.jpg
28069,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,GANZ,GANZ ZN-B2MAP-S,"GANZ ZN-B2MAP-S - 2-мегапиксельная IP-камера для установки на улице. Устройство является высокоэффективной камерой  H.264, разработанной для требовательных систем безопасности. Она обеспечивает четкое изображение с разрешением 1920х1080. пикселей, показывая каждую деталь, благодаря ее прогрессивной CMOS-матрице и передовой обработке изображения. ZN-B2MAP-S оснащена механическим ИК-фильтром, который позволяет вести видеозапись в цвете при высоком и слабом освещении, а также повышает чувствительность ИК в ""ночном"" режиме.",68594,img/28069.jpg
