_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
35001,Системы видеонаблюдения|Видеонаблюдение HD|Видеокамеры AHD,EverFocus,EverFocus EHD-935,"Уличная ударопрочная камера стандарта AHD EverFocus EHD-935 с ИК-подсветкой. Основана на КМОП-матрице SONY 1/2,8"", оснащена вариофокальным объективом f=2,8-12mm, DC, ICR. Разрешение камеры составляет 720P (1000 ТВЛ) / 960H. Для улучшения качества изображения, получаемого при сильно контрастном освещении, служит функция «Цифровое расширение динамического диапазона» (D-WDR).",15561,img/35001.jpg
35002,Системы видеонаблюдения|Видеонаблюдение HD|Видеокамеры AHD,EverFocus,EverFocus EZ-930,"Цилиндрическая уличная камера стандарта AHD EverFocus EZ-930 с ИК-подсветкой. Работает на базе КМОП-матрицы SONY 1/2,8"" и оснащена вариофокальным объективом f=2,8-12mm. Для улучшения качества изображения, получаемого при сильно контрастном освещении, служит функция «Цифровое расширение динамического диапазона» (D-WDR). При низкой освещённости применяется технология подавление шумов 3D-DNR. Ведет запись в разрешении 720P(1000 ТВЛ) / 960H.",16357,img/35002.jpg
35003,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,EverFocus,"EverFocus ACE-04CI110EH (3,6)","Вандалозащищенная малогабаритная камера EverFocus ACE-04CI110EH (3,6) с режимом День/Ночь. Предназначенная для установки в помещении. Диапазон рабочих температур от - 10 до +50 C. В основе камеры лежит высококачественная матрица 1/3"" SONY Effio-E. Она позволяет получить видеосигнал с разрешением 700 ТВЛ. В модель установлен объектив с фиксированным фокусным расстоянием 3,6мм.",6586,img/35003.jpg
35004,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,EverFocus,EverFocus ACE120VH,"EverFocus ACE120VH - видеокамера высокого разрешения без объектива. Предназначена для системы видеонаблюдения, охраны и контроля объекта. В основе камеры лежит высококачественная матрица 1/3"" SONY Super HAD II 960H Dual scan CCD. Камера со сменным объективом предназначена для осуществления видеонаблюдения внутри помещений. Диапазон рабочих температур лежит в пределах от - 10 до +50 C.",7527,img/35004.jpg
35006,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы гибридные,EverFocus,EverFocus EMV-401,"EverFocus EMV-401 - гибридный мобильный 4-и канальный видеорегистратор (аналог + IP). H.264; графический интерфейс (GUI) на русском языке; скорость записи - 100к/с 1080P/720P/960H/D1/2CIF/CIF/QCIF; настройка разрешения скорости и качества записи для каждого канала; 4 аудио входа, 1 (RCA)аудиовыход; 4тревожныx вх. 2вых. , HDD 3,5``или 2,5``(до 4Тб) (в комплект не входит); функция ""горячая замена"" HDD, детектор движения для каждого канала, основной монитор - BNC, RCA, VGA; 1 BNC-тревожный монитор; USB2.0 x3, Gigabit Ethernet x2; встроенный G-сенсор; RS-232, RS-485; DC10~32B, ном.DC12В, 60Вт, 313,5 х 260 х 97; -40С+55С; Дополнительные конструктивные элементы для применения в нестационарных условиях - движущийся транспорт и т.п. Кратковременные перегрузки - 8 G,11 ms ( max 20 раза в сек.), виброустойчивость - 5~500Hz при 0,7G. ИК-пульт в комплекте.",57033,img/35006.jpg
35007,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы гибридные,EverFocus,EverFocus EMV-401WIFI,"EverFocus EMV-401WIFI - гибридный мобильный 4-и канальный видеорегистратор (аналог + IP) с модулем WiFi(802.11b/g, 54Mb/s). H.264; графический интерфейс (GUI) на русском языке; скорость записи - 100к/с 1080P/720P/960H/D1/2CIF/CIF/QCIF; настройка разрешения скорости и качества записи для каждого канала; 4 аудио входа, 1 (RCA)аудиовыход; 4тревожныx вх. 2вых. , HDD 3,5``или 2,5``(до 4Тб) (в комплект не входит); функция ""горячая замена"" HDD, детектор движения для каждого канала, основной монитор - BNC, RCA, VGA; 1 BNC-тревожный монитор; USB2.0 x3, Gigabit Ethernet x2; встроенный G-сенсор; RS-232, RS-485; DC10~32B, ном.DC12В, 60Вт, 313,5 х 260 х 97; -40С+55С; Дополнительные конструктивные элементы для применения в нестационарных условиях - движущийся транспорт и т.п. Кратковременные перегрузки - 8 G,11 ms ( max 20 раза в сек.), виброустойчивость - 5~500Hz при 0,7G. ИК-пульт в комплекте.",60073,img/35007.jpg
35008,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы гибридные,EverFocus,EverFocus EMV-401+3G,"EverFocus EMV-401+3G - гибридный мобильный 4-и канальный видеорегистратор (аналог + IP) с модулем 3G. H.264; графический интерфейс (GUI) на русском языке; скорость записи - 100к/с 1080P/720P/960H/D1/2CIF/CIF/QCIF; настройка разрешения скорости и качества записи для каждого канала; 4 аудио входа, 1 (RCA)аудиовыход; 4тревожныx вх. 2вых. , HDD 3,5``или 2,5``(до 4Тб) (в комплект не входит); функция ""горячая замена"" HDD, детектор движения для каждого канала, основной монитор - BNC, RCA, VGA; 1 BNC-тревожный монитор; USB2.0 x3, Gigabit Ethernet x2; встроенный G-сенсор; RS-232, RS-485; DC10~32B, ном.DC12В, 60Вт, 313,5 х 260 х 97; -40С+55С; Дополнительные конструктивные элементы для применения в нестационарных условиях - движущийся транспорт и т.п. Кратковременные перегрузки - 8 G,11 ms ( max 20 раза в сек.), виброустойчивость - 5~500Hz при 0,7G. ИК-пульт в комплекте.",64633,img/35008.jpg
35009,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы гибридные,EverFocus,EverFocus EMV-401WIFI+3G,"EverFocus EMV-401WIFI+3G - гибридный мобильный 4-и канальный видеорегистратор (аналог + IP) с модулем WiFi(802.11b/g, 54Mb/s) и модулем 3G. H.264; графический интерфейс (GUI) на русском языке; скорость записи - 100к/с 1080P/720P/960H/D1/2CIF/CIF/QCIF; настройка разрешения скорости и качества записи для каждого канала; 4 аудио входа, 1 (RCA)аудиовыход; 4тревожныx вх. 2вых. , HDD 3,5``или 2,5``(до 4Тб) (в комплект не входит); функция ""горячая замена"" HDD, детектор движения для каждого канала, основной монитор - BNC, RCA, VGA; 1 BNC-тревожный монитор; USB2.0 x3, Gigabit Ethernet x2; встроенный G-сенсор; RS-232, RS-485; DC10~32B, ном.DC12В, 60Вт, 313,5 х 260 х 97; -40С+55С; Дополнительные конструктивные элементы для применения в нестационарных условиях - движущийся транспорт и т.п. Кратковременные перегрузки - 8 G,11 ms ( max 20 раза в сек.), виброустойчивость - 5~500Hz при 0,7G. ИК-пульт в комплекте.",70713,img/35009.jpg
35010,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы гибридные,EverFocus,EverFocus EMV-801,"EverFocus EMV-801 - гибридный мобильный 8-и канальный видеорегистратор (аналог + IP).  H.264; графический интерфейс (GUI) на русском языке;  скорость записи - 200к/с 1080P/720P/960H/D1/2CIF/CIF/QCIF; настройка разрешения скорости и качества записи для каждого канала; 8 аудио входов, 1 (RCA)аудиовыход; 8 тревожныx вх. 2вых. ,  HDD 3,5``или 2,5``(до 4Тб) (в комплект не входит); функция ""горячая замена"" HDD,  детектор движения для каждого канала, основной монитор - BNC, RCA, VGA; 1 BNC-тревожный монитор; USB2.0 x3, Gigabit Ethernet x2; встроенный G-сенсор; RS-232, RS-485; DC10~32B, ном.DC12В, 60Вт, 313,5 х 260 х 97; вес 3,2 кг., t= -400С+550С; Дополнительные конструктивные элементы для применения в нестационарных условиях - движущийся транспорт и т.п. Кратковременные перегрузки - 8 G,11 ms ( max  20 раза в сек.),  виброустойчивость - 5~500Hz при 0,7G. ИК-пульт в комплекте.",75996,img/35010.jpg
35011,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы гибридные,EverFocus,EverFocus EMV-801WIFI,"EverFocus EMV-801WIFI - гибридный мобильный 8-и канальный видеорегистратор (аналог + IP) с модулем WiFi(802.11b/g, 54Mb/s).  H.264; графический интерфейс (GUI) на русском языке;  скорость записи - 200к/с 1080P/720P/960H/D1/2CIF/CIF/QCIF; настройка разрешения скорости и качества записи для каждого канала; 8 аудио входов, 1 (RCA)аудиовыход; 8 тревожныx вх. 2вых. ,  HDD 3,5``или 2,5``(до 4Тб) (в комплект не входит); функция ""горячая замена"" HDD,  детектор движения для каждого канала, основной монитор - BNC, RCA, VGA; 1 BNC-тревожный монитор; USB2.0 x3, Gigabit Ethernet x2; встроенный G-сенсор; RS-232, RS-485; DC10~32B, ном.DC12В, 60Вт, 313,5 х 260 х 97; вес 3,2 кг., t= -400С+550С; Дополнительные конструктивные элементы для применения в нестационарных условиях - движущийся транспорт и т.п. Кратковременные перегрузки - 8 G,11 ms ( max  20 раза в сек.),  виброустойчивость - 5~500Hz при 0,7G. ИК-пульт в комплекте.",79036,img/35011.jpg
