_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
8001,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,EverFocus EPTZ-3600,"Everfocus EPTZ-3600 - высокоскоростная, купольная, влагонепроницаемая (IP-66), цветная видеокамера день/ночь хорошо зарекомендовала себя для работы в уличных условиях, особенным спросом пользуется на торговых площадях, парковочных станциях. У данной модели 255 скоростей вращения (скорость врашения по горизонтали: 0,01˚-360˚) с диапазоном вращения по горизонтали: 360˚.В функции Everfocus EPTZ-3600 включены: детектор движения на 4 зоны, электронный переворот изображения на 180˚C. Управление по RS-485. Питание: АС24В. Температурный режим: от -40 до +60˚C. Блок питания и кронштейн в комплекте. ",60435,img/8001.jpg
8002,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Everfocus,Everfocus EPTZ-3650,"Everfocus EPTZ-3650- высокоскоростная, купольная, влагонепроницаемая (IP-66), цветная видеокамера день/ночь хорошо зарекомендовала себя для работы в уличных условиях, особенным спросом пользуется на торговых площадях, парковочных станциях. Основной особенностью Everfocus EPTZ-3650 является то, что у камеры есть функция автоматического отслеживания движущихся объектов. У данной модели 255 скоростей вращения (скорость врашения по горизонтали: 0,01˚-360˚) с диапазоном вращения по горизонтали: 360˚.",0,img/8002.jpg
8013,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Everfocus,EverFocus EAN-850A Nevio series,"Everfocus EAN-850A Nevio series - цветная IP-видеокамера с режимом день/ночь c интегрированным ПО. Матрица 1/3"" SONY super HAD interlaced CCD; разрешение 720 х 576; 640 х 480, 352 х 288, 176 х 144; компрессия H.264/ MPEG-4; M-JPEG; день/ночь - ICR модуль; чувствительность 0.002 lux; частота до 25 к/c; unicast/multicast; 10Base-T/100Base-T (RJ-45); BNC-видеовыход; аудиоканал; автодиафрагма-DD; трев. вход/выход; RS-485; DC12B/0,41A; управление через Web-интерфейс; C/CS, экранное меню; 68,5x56,5x135; масса 0,5 кг.",0,img/8013.jpg
8014,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Everfocus,EverFocus EDN-800 Nevio series,"Everfocus EDN-800 Nevio series - Цветная CCD IP-видеокамера день/ночь купольного ударопрочного исполнения. Матрица 1/3""; SONY Super HAD CCD; разрешение 720 х 576; 25к/с; компрессия H.264/ MPEG-4/MJPEG ;режим день/ночь; потолочная, вандалозащищенная; объектив f = 3,7 - 12мм; чувствительность 0,002 lux (SENS-UPх128)- (ч/б), 0,4 lux/F1.2 (цвет); DC12В/0,31A; AC24B/0,3A.",0,img/8014.jpg
8015,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Everfocus,EverFocus EZN-850 Nevio series,"Everfocus EZN-850 Nevio series - цветная IP-видеокамера уличной установки с режимом день/ночь и ИК-прожектором. Матрица 1/3""; SONY Super HAD CCD; разрешение 720 х 576;  25к/с; компрессия  H.264/ MPEG-4; M-JPEG; влагонепроницаемая (IP-66) ; объектив моторизо-ванный zoom f = 6 - 50мм; AI; чувствительность 0,2 lux/F1.2 (Цвет), 0 lux (при вкл. ИК).",0,img/8015.jpg
8016,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Everfocus,EverFocus EPN-3100 Nevio series,"Everfocus EPN-3100 Nevio series - высокоскоростная, купольная, уличная, влагонепроницаемая (IP-66) цветная видеокамера день/ночь с функцией автоотслеживания движущегося объекта. Матрица 1/4"" SONY Interline Transfer Super HAD CCD; разрешение- 520 ТВ лин. (цвет), 570 ТВ лин (ч/б); чувствительность - 0,4 люкс/F1.6 (50 IRE) Цвет; 0,08 люкс/F1.6 (50 IRE) Ч/Б; 30x ZOOM (оптический), 8x ZOOM (цифровой); f = 3,3 мм (F1.6) - 99,0 мм (F.1.6-3.2); AC24В.",0,img/8016.jpg
8017,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus EDR-16D1R,"Everfocus EDR-16D1R серия Paragon - шестнадцатиканальный пентаплексный регистратор с форматом записи Real Time в формате CIF и алгоритмом сжатия изображения MPEG-4.Возможность одновременно записи на носитель и просмотра через Internet. Удобный графический интерфейс (GUI), который заменяет традиционное OSD меню, русскоязычное меню.Поддержка настройки детекции на каждый канал с уровнями чувствительности, контроль потери видеосигнала.",0,img/8017.jpg
8018,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Everfocus,EverFocus EPN-3600 Nevio series,"Everfocus EPN-3600 Nevio series- высокоскоростная, купольная, уличная, влагонепроницаемая (IP-66) цветная видеокамера день/ночь с функцией автоотслеживания движущегося объекта, высокого разрешения, построенная на матрице 1/4"" SONY Ex-View HAD CCD, и снабженная вариофокальным объективом, с 36-ым оптическим и 12-ым цифровым увеличением.",0,img/8018.jpg
8019,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus ELR4D,"Everfocus ELR4D - 4-х канальный экономичный сетевой пентаплексный видеорегистратор Everfocus на 4 видеоканала и 1 аудиоканал. Данная модель видеорегистратора Everfocus ELR4D открывает модельный ряд ELR. Возможность подключения 4 аналоговых видеокамер со скоростью 25 кадров в секунду на каждый канал, ставит данную модель в один ряд с самыми лучшими видеорегистраторами своего ряда. В данном видеорегистраторе Everfocus ELR4D используется один из самых лучших для охранного видеонаблюдения (CCTV) формат сжания H.264.",0,img/8019.jpg
8020,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus ELR8D,"Everfocus ELR8D - 8-ми канальный экономичный сетевой пентаплексный видеорегистратор Everfocus на 8 видеоканала и 1 аудиоканал. Данная модель видеорегистратора Everfocus ELR8D открывает модельный ряд ELR. Возможность подключения 8 аналоговых видеокамер со скоростью 25 кадров в секунду на каждый канал, ставит данную модель в один ряд с самыми лучшими видеорегистраторами своего ряда. В данном видеорегистраторе Everfocus ELR8D используется один из самых лучших для охранного видеонаблюдения (CCTV) формат сжания H.264.",0,img/8020.jpg
8028,"Системы видеонаблюдения|Видеонаблюдение|Термокожухи, кронштейны, аксессуары",Everfocus,EverFocus PBOX,"Everfocus PBOX -  бокс с блоком питания AC24V/3,5A настенный. Наличие посадочного места под штатный кронштейн камер EPTZ. 250х260х85 мм, 4,08кг.",11436,img/8028.jpg
8029,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,EverFocus,EverFocus ECOR4D2 (ECOR264-4D2),"Everfocus ECOR4D2 (ECOR264-4D2) - цифровой 4-х канальный цифровой видеорегистратор, предназначенный для записи и обработки видеоизображения c 4-х видеокамер. В регистраторе  совмещены все передовые технические характеристики, современный алгоритм сжатия H.264, VGA выход, скоростная сеть. Пентаплексное устройство ECOR4D2 (ECOR264-4D2 благодаря высокой скорости обработки сигналов позволяет одновременно просматривать живое изображение, записывать, воспроизводить, архивировать и удаленно просматривать видео изображения на П.К. Изображение записывается в различных режимах: посредством ручной предустановки, по датчику движения, по тревоге, по расписанию. Управление осуществляется при помощи ""мыши"", пульта дистанционного управления, с передней панели и пульта управления EKB-500 (опционально). Видеорегистратор  ECOR4D2 (ECOR264-4D2) использует все преимущества цифровой видеозаписи, прост в установке и работает как обычный видеомагнитофон. C интуитивно понятным графическим интерфейсом (GUI) пользователи могут с легкостью управлять настройками видеорегистратора нажатием мыши. Регистраторы EverFocus серии ECOR имеют удобный русифицированный интерфейс. Данный регистратор является идеальным решением для средних и малых объектов, где необходимо осуществлять охранное видеонаблюдение.",0,img/8029.jpg
8030,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus ECOR8D2 (ECOR264-8D2),"EverFocus ECOR8D2 (ECOR264-8D2) - бюджетный видеорегистратор на 8 каналов, рассчитан на обустройство небольших систем видеонаблюдения. Изображение на основной монитор подаётся через VGA или BNС выход с разрешением 800х600 пикселей. Регистратор также оборудован 8 входами BNС для приёма видеосигнала, 8 тревожными входами и 1 выходом для облегчения контроля за несанкционированными действиями. На каждый канал имеется свой индивидуально настраиваемый детектор движения. Аудио события можно контролировать через 1 аудиовход и 1 аудиовыход. Настройка и управление ведётся с помощью мыши, кнопок передней панели или пульта ДУ через русифицированный интерфейс пользователя (GUI) с графическими иконками и визуальными индикаторами. Модель поддерживает непосредственную или удаленную через веб-интерфейс быструю и простую экспресс настройку функций. Запись ведётся на 2 внутренних SATA HDD диска.",0,img/8030.jpg
8031,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus ECOR264-4,АНАЛОГ ВЗАМЕН: EverFocus TUTIS+4F3,0,img/8031.jpg
8032,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus ECOR264-9,"Everfocus ECOR264-9 - 9-ти канальный сетевой пентаплексный видеорегистратор профессионального класса Everfocus на 9 видеоканалов и 4 аудиоканала. Данная модель видеорегистратора Everfocus ECOR264-9 открывает модельный ряд ECOR. Возможность подключения 9 аналоговых видеокамер со скоростью 25 кадров в секунду на каждый канал, ставит данную модель в один ряд с самыми лучшими видеорегистраторами своего ряда. В данном видеорегистраторе Everfocus ECOR264-9 используется один из самых лучших для охранного видеонаблюдения (CCTV) формат сжания H.264.",43318,img/8032.jpg
8033,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus ECOR264-16,"Everfocus ECOR264-16 - 16-ти канальный сетевой пентаплексный видеорегистратор профессионального класса Everfocus на 16 видеоканалов и 4 аудиоканала. Данная модель видеорегистратора Everfocus ECOR264-16 открывает модельный ряд ECOR. Возможность подключения 16 аналоговых видеокамер со скоростью 25 кадров в секунду на каждый канал, ставит данную модель в один ряд с самыми лучшими видеорегистраторами своего ряда. В данном видеорегистраторе Everfocus ECOR264-16 используется один из самых лучших для охранного видеонаблюдения (CCTV) формат сжания H.264.",39229,img/8033.jpg
