_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
24001,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,VIDEOTEC,VIDEOTEC NTC2K1660,VIDEOTEC NTC2K1660- тепловизионная камера с неохлаждаемым микроболометром в герметичном кожухе. Камера оснащена фиксированным объективом с фокусным расстоянием f=60 мм и разрешением 640x512. Частота работы составляет  7.5-8.3 ГЦ. Прочная конструкция из нержавеющей стали позволяет выдерживать агрессивные внешние воздействия.  Дальность обнаружения камеры составляет 590 метров. а  спектральная полоса пропускания-7.5-13.5 мкм.,1386556,img/24001.jpg
24002,Системы видеонаблюдения|ИК/LED подсветка|ИК подсветка,VIDEOTEC,VIDEOTEC UPTIRN108A00,"VIDEOTEC UPTIRN108A00 - ИК прожектор со встроенным фотодатчиком и релейным контактом, предназначенный для ночного видеонаблюдения ТВ камерами, чувствительностью до 0.01 Люкс. Устройство оснащено высококачественным корпусом рассеивания, что гарантирует долгий срок службы светодиодов. Прочная конструкция изготовлена из высококачественного алюминия. соответствует стандарту IP66/IP67 (Защита от влаги и пыли). Длина волны составляет 850 нм. Угол излучения: 60°. Модель включает в себя встроенный регулируемый фотоэлемент. В комплекте имеется кронштейн для настенного крепления.",35062,img/24002.jpg
24003,Системы видеонаблюдения|ИК/LED подсветка|ИК подсветка,VIDEOTEC,VIDEOTEC UPTIRN109A00,"VIDEOTEC UPTIRN109A00 - ИК прожектор со встроенным фотодатчиком и релейным контактом, предназначенный для ночного видеонаблюдения ТВ камерами, чувствительностью до 0.01 Люкс. Устройство оснащено высококачественным корпусом рассеивания, что гарантирует долгий срок службы светодиодов. Прочная конструкция изготовлена из высококачественного алюминия. соответствует стандарту IP66/IP67 (Защита от влаги и пыли). Длина волны составляет 940 нм. Угол излучения: 10°. Модель включает в себя встроенный регулируемый фотоэлемент. В комплекте имеется кронштейн для настенного крепления.",56578,img/24003.jpg
24004,Системы видеонаблюдения|ИК/LED подсветка|ИК подсветка,VIDEOTEC,VIDEOTEC UPTIRN308A00,"VIDEOTEC UPTIRN308A00 - ИК прожектор со встроенным фотодатчиком и релейным контактом, предназначенный для ночного видеонаблюдения ТВ камерами, чувствительностью до 0.01 Люкс. Устройство оснащено высококачественным корпусом рассеивания, что гарантирует долгий срок службы светодиодов. Прочная конструкция изготовлена из высококачественного алюминия. соответствует стандарту IP66/IP67 (Защита от влаги и пыли). Длина волны составляет 850 нм. Угол излучения: 30°. Модель включает в себя встроенный регулируемый фотоэлемент. В комплекте имеется кронштейн для настенного крепления.",35062,img/24004.jpg
24005,Системы видеонаблюдения|ИК/LED подсветка|ИК подсветка,VIDEOTEC,VIDEOTEC UPTIRN309A00,"VIDEOTEC UPTIRN309A00 - ИК прожектор со встроенным фотодатчиком и релейным контактом, предназначенный для ночного видеонаблюдения ТВ камерами, чувствительностью до 0.01 Люкс. Устройство оснащено высококачественным корпусом рассеивания, что гарантирует долгий срок службы светодиодов. Прочная конструкция изготовлена из высококачественного алюминия. соответствует стандарту IP66/IP67 (Защита от влаги и пыли). Длина волны составляет 940 нм. Угол излучения: 30°. Модель включает в себя встроенный регулируемый фотоэлемент. В комплекте имеется кронштейн для настенного крепления.",56578,img/24005.jpg
24006,Системы видеонаблюдения|ИК/LED подсветка|ИК подсветка,VIDEOTEC,VIDEOTEC UPTIRN608A00,"VIDEOTEC UPTIRN608A00 - ИК прожектор со встроенным фотодатчиком и релейным контактом, предназначенный для ночного видеонаблюдения ТВ камерами, чувствительностью до 0.01 Люкс. Устройство оснащено высококачественным корпусом рассеивания, что гарантирует долгий срок службы светодиодов. Прочная конструкция изготовлена из высококачественного алюминия. соответствует стандарту IP66/IP67 (Защита от влаги и пыли). Длина волны составляет 850 нм. Угол излучения: 60°. Модель включает в себя встроенный регулируемый фотоэлемент. В комплекте имеется кронштейн для настенного крепления.",0,img/24006.jpg
24008,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Beward,Beward N500,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/24008.jpg
24009,Системы видеонаблюдения|IP-видеонаблюдение|Объективы мегапиксельные,Beward,Beward BM02810AIR,"Объектив Beward BM02810AIR для видеокамеры, вариофокальный с автоматическим приводом диафрагмы. Высокотехнологичный, недорогой, но, несмотря на это очень надежный в работе объектив обладает множеством характеристик.
",6200,img/24009.jpg
24010,Системы видеонаблюдения|IP-видеонаблюдение|Объективы мегапиксельные,Beward,Beward BR030105AIR3,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/24010.jpg
24011,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеосерверы,Beward,Beward BS1114,"Видеосервер Beward BS1114 предназначен для подключения до 4 аналоговых камер к цифровой системе IP-видеонаблюдения с единым центром контроля и управления. Таким образом, просмотр видео со звуком с камер в формате D1 доступен с любого компьютера как в локальной сети, так и через Интернет в режиме реального времени. Видеосервер  может выполнять одновременно до 5 операций: вести наблюдение, запись, просмотр архива, архивирование и работу в сети. Главными преимуществами модели являются высокое качество отображения и записи видео в сочетании с надежностью компонентов и низкой ценой. Видеосервер позволяет вести запись и просмотр в режиме реального времени со всех четырех камер при максимальном разрешении D1 (100 к/с на 4 канала). Для передачи видеосигнала с разным качеством и скоростью могут быть задействованы одновременно три потока кодирования. Параметры каждого потока, такие как формат сжатия, разрешение и скорость кадров, настраиваются независимо. При этом MJPEG рекомендуется использовать для получения более качественного изображения, а Н.264 – для более эффективного использования сетевых ресурсов.
Видеосервер удобно использовать для наблюдения на малых объектах, таких как небольшой магазин или дача, оснащенных сигнализацией. ",9900,img/24011.jpg
24012,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),Beward,Beward BDR6V,АНАЛОГ ВЗАМЕН: Beward BDR16V,0,img/24012.jpg
