_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
11068,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,GrandStream,GrandStream GXV3651_FHD,,0,img/11068.jpg
11077,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-1000P,"F1.2
Функции:день/ночь: авто (электрич.) / вкл
BLC (компенсация встречной засветки): низкий/средний/высокий/выкл
Увеличение чувствительности: 2x - 128х
SSNR (цифровое шумоподавление): низкий/средний/высокий/выкл
Баланс белого: ATW/ручной/ AWC (1800°K - 10500°K)
Скорость электронного затвора: 1/50 – 1/120 000 с
Регулировка усиления: низкий/средний/высокий/выкл
Детектор движения: выкл/вкл (4 зоны)
Защита от вторжения в частную жизнь: выкл/вкл (4 зоны)
Выход видеосигнала: CVBS, 1.0 Vp-p, 75Ω (композитный)
Отношение сигнал/шум: 50дБ
Требования к электропитанию: 12V DC/24V AC
Потребляемая мощность: 3.5 Вт
Масса: 340 г
Размеры (ШхВхГ): 58x52x121 мм
Условия окружающей среды рабочая температура: -10°…+50 °C, отн. влажность в пределах: до 90%",0,img/11077.jpg
11078,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-2000PH,"Цветная камера видеонаблюдения Samsung SCB-2000PH в корпусе с поддержкой режимов ""день-ночь"". Выполнена на базе ПЗС-матрицы высокого разрешения Sony Super HAD форматом 1/3'', на базе микропроцессора цифровой обработки сигнала последнего поколения Winner W-В. Поддерживаемое разрешение - до 600 ТВЛ, используется детектор движения, передача команд ведется через протоколы RS-485/Coaxitron. Высокая светочувствительность позволяют Samsung SCB-2000PH выдавать качественное изображение даже в непростых условиях.",6516,img/11078.jpg
11079,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-2001PH,"Корпусная камера видеонаблюдения Samsung SCB-2001PH на базе процессора DSP A1 и CCD-матрицы Sony Super HAD формата 1/3''. Эта цветная камера поддерживает разрешение до 600 ТВЛ, режимы ""день-ночь"" (с электромеханическим переключением), передачу команд по протоколу Coaxitron, имеется аналитический детектор движения, расширенный динамический диапазон, а показатель светочувствительности составляет 0,05/0,0001 Лк в дневном/ночном режиме. По уровню функционала Samsung SCB-2001PH является одним из лучших устройств в своем ценовом сегменте, что делает эту камеру прекрасным вариантом для интеллектуального видеонаблюдения.",7488,img/11079.jpg
11080,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-3000PH,АНАЛОГ ВЗАМЕН: Samsung SCB-3001PH,0,img/11080.jpg
11081,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-3001PH,"Процессор цифрового сигнала цветной видеокамеры с функцией день-ночь Samsung SCB-3001PH имеет трехмерную технологию шумоподавления. На экране меню – цифровая стабилизация изображения. 700 черно-белых и 650 цветных телевизионных линий. Обработка изображения производится ПЗС-матрицей удвоенной плотности. Интеллектуальный видео анализ прослеживаемого движения, удаленного объекта. Расширенный динамический диапазон просмотра. Функция «день/ночь» с перемещаемым фильтром. Прогрессивный просмотр позволяет идентифицировать движущегося человека или номер движущегося автомобиля. При внешнем воздействии на камеру у нее срабатывает функция вмешательства, которая подает тревожный сигнал. Применение видеокамеры Samsung SCB-3001PH возможно как в единичном варианте, так и в охранной системе. Продается без объектива и кронштейна.",12816,img/11081.jpg
11082,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-4000P,"Данная цветная камера видеонаблюдения Samsung SCB-4000P на базе процессора A1 отличается поддержкой режима ""День/Ночь"", наличием шумоподавления и интеллектуального детектора движения. Соотношение сигнал шум менее 52дБ. Камера Samsung SCB-4000P способна формировать изображение разрешением до 700 ТВЛ, при этом минимум освещенности будет начинаться от 0,0002 люкс. Данная камера предназначена для установки в помещениях и может дополняться различными типами объективов, от которых будут зависеть возможности устройства. Благодаря поддержке протокола Coaxitron доступно управление по коаксиальному кабелю.",0,img/11082.jpg
11083,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-4000PH,"Samsung SCB-4000PH представляет собой цветную 1/2-дюймовую видеокамеру с ПЗС матрицей Ex-view и со сверхвысоким разрешением и широким динамическим диапазоном, имеет функцию SSNRIII (усовершенствованная технология шумоподавления). Высокое разрешение в цвете, с минимальной освещенностью, функция «День/ночь» с виртуальной прогрессивной разверткой (VPS), расширенный динамический диапазон (XDR); поддерживается управление по коаксиалу RS-485, 512х кратное увеличение чувствительности, OSD, С/СS крепление.",18842,img/11083.jpg
11084,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-2010P,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/11084.jpg
11085,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-2020P,"Видеокамера Samsung SCB-2020P оснащена встроенным 3,7-мм объективом. Фокусное расстояние фиксированное. Устройство поддерживает управление при помощи коаксиального кабеля (CCVC). В оснащение включено интеллектуальное видео, MD, DNR (3D+2D), функция день/ночь, цифровая стабилизация изображения, детектор движения, с возможностью выключения; 12 программируемых зон маскирования. Камера поддерживает несколько языков экранного меню. Минимальное расстояние от объекта до камеры - 0,4м.",0,img/11085.jpg
11086,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-3020P,АНАЛОГ ВЗАМЕН: Samsung SCB-2010P,0,img/11086.jpg
11088,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-9060P,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/11088.jpg
11089,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-9080P,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/11089.jpg
11090,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCB-9090P,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/11090.jpg
11091,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2010FP,,0,img/11091.jpg
11092,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2020RP,АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,0,img/11092.jpg
11093,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2060EP,"Купольная камера Samsung SCD-2060EP без особого труда маскируется при помощи специально разработанного полусферического кожуха (купола). Существуют купола нескольких типов: зеркальные, затемненные и прозрачные, благодаря чему любая купольная камера маскируется под плафоны, что в свою очередь помогает скрыть движение объектива. Управление Samsung SCD-2060EP производится в двух режимах: ручном и автоматическом. Сама купольная камера вращается со скоростью 300 градусов в секунду, что делает эффективным использование всего одного устройства для видеонаблюдения в отдельном посещении.",0,img/11093.jpg
11094,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2080RP,"Видеокамера SCD-2080RP, построенная на новом чипсете W-V DSP, имеет оптическую систему с двенадцатью светодиодами, сведоиндикатор способен автоматически перейти на монохромный режим работы при освещённости менее 4 Лк. Управление видеокамерой осуществляется централизованно, с помощью коаксиального кабеля. В наличии автоматическое переключение функции день/ночь при помощи подвижного ИК-фильтра. Есть возможность маскировки до 12 зон, путем вывода их из видеонаблюдения, что позволяет сохранять неприкосновенными факты личной жизни. В наличии также система обнаружения движения. При обнаружении опасности камера подает сигнал на пульт наблюдения. Зона действия и чувствительность задаются через экранное меню.",9360,img/11094.jpg
11095,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-2080EP,"Камера Samsung SCD-2080EP , построенная на новом чипсете W-V DSP, с высоким разрешением подходит для установки в помещениях, вплоть до холодных складов. Способна поддерживать несколько языков. Возможна аудиосвязь при использовании коаксиального кабеля. Малая освещённость не помешает успешной работе видеокамеры. Имеет встроенное крепление; до восьми программируемых зон у детектора движения, до двенадцати программируемых зон маскировки. Цвет слоновой кости не привлекает внимания. В наличии автоматическая диафрагма.",0,img/11095.jpg
11096,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCD-3081P,АНАЛОГ ВЗАМЕН: Samsung SCD-3083P,0,img/11096.jpg
11097,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCV-2081RP,АНАЛОГ ВЗАМЕН: Samsung SCD-2080RP,0,img/11097.jpg
11098,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCV-2010FRP,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/11098.jpg
11099,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Samsung,Samsung SCV-2010FP,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/11099.jpg
