_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
127012,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),TRASSIR,TRASSIR MiniClient,"TRASSIR MiniClient - это удаленное рабочее место, предназначенное для подключения неограниченного количества серверов TRASSIR (NVR, DVR, Lanser - через сервер TRASSIR) или регистраторов на базе ПО TRASSIR. В клиентский ПК заложены все возможности TRASSIR: удаленное управление модулями, разграничение прав доступа, настройка. Устройство позволяет отображать и воспроизводить до 32-х каналов видео (до 5Мп)/аудио (при наличии DualStream), а также осуществлять резервирование (запись) до 32-х каналов TRASSIR NetREC с других серверов TRASSIR (приобретаются отдельно), 4 канала NetREC прилагаются в комплекте.",24608,img/127012.jpg
127013,Системы видеонаблюдения|Видеонаблюдение HD|Видеорегистраторы AHD/HD-CVI/HD-TVI,TRASSIR,TRASSIR Lanser 1080P-4 ATM,"TRASSIR Lanser 1080P-4 ATM - компактный DVR-видеорегистратор  предназначен для расширения существующих и построения новых систем охранного телевидения на базе аналоговых видеокамер. Сжатие видео производится прогрессивным кодеком H.264, поддерживается DualStream, присутствуют 4 аудио канала, двусторонний звук, телеметрия. В числе видеоинтерфейсов: VGA, HDMI и аналоговый видеовыходы. Прочие порты: 2хUSB, RS232, тревожные входы/выходы (4/1) и разъем для подключения 12-вольтового источника питания. Имеется возможность установки до 2-х SATA HDD 2,5 (диски в комплект поставки не входят), а также поддержка банкоматов и любого количества каналов в CMS режиме на сервер. В комплекте к TRASSIR  1080P-4 ATM прилагается профессиональное ПО TRASSIR!",26960,img/127013.jpg
127014,Системы видеонаблюдения|Видеонаблюдение HD|Видеорегистраторы AHD/HD-CVI/HD-TVI,TRASSIR,TRASSIR Lanser 1080P-8,"TRASSIR Lanser 1080P-8 - трибридный DVR-видеорегистратор  для построения и расширения систем охранного телевидения на базе аналоговых (с поддержкой TVI, в т.ч. TurboHD) и IP-видеокамер. Устройство позволяет подключить до 2-х сетевых камер (с разрешением до 2 Мп) и до 8 аналоговых (до 1080p, 12 Fps, до 6 Мбит/с; при 720p/960H и ниже 25 Fps). Сжатие видео с аналоговых камер производится прогрессивным кодеком H.264, поддерживается DualStream, двусторонний звук, телеметрия и 3G-модемы.",15490,img/127014.jpg
127015,Системы видеонаблюдения|Видеонаблюдение HD|Видеорегистраторы AHD/HD-CVI/HD-TVI,TRASSIR,TRASSIR Lanser 1080P-16,"TRASSIR Lanser 1080P-16 - трибридный DVR-видеорегистратор  для построения и расширения систем охранного телевидения на базе аналоговых (с поддержкой TVI, в т.ч. TurboHD) и IP-видеокамер. Устройство позволяет подключить до 2-х сетевых камер (с разрешением до 2 Мп) и до 16 аналоговых (до 1080p, 12 Fps, до 6 Мбит/с; при 720p/960H и ниже 25 Fps). Сжатие видео с аналоговых камер производится прогрессивным кодеком H.264, поддерживается DualStream, двусторонний звук, телеметрия и 3G-модемы.",29900,img/127015.jpg
127017,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR Intercom Concierge,"TRASSIR Intercom Concierge - рабочее место консьержа (1 на сервер) - SIP-софтфон в TRASSIR с возможностью просмотра/управления системой видеонаблюдения TRASSIR. Основные функции: ответ, отклонение, переадресация вызовов нужному абоненту, управление дверью (передача сигнала открытия двери на домофон).",9990,img/127017.jpg
127018,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR ActivePOS Cam,TRASSIR ActivePOS Cam- программное обеспечение TRASSIR ActivePOS Cam — Дополнительная камера на терминал. Цена за каждую дополнительную камеру для контроля терминала.,4290,img/127018.jpg
127022,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR ПО MiniNVR AnyIP 4 - AF 16,"TRASSIR ПО MiniNVR AnyIP 4 - AF 16 - профессиональное программное обеспечение TRASSIR для расширения сервера MiniNVR AnyIP 4 до MiniNVR AF 16. Пакет программного обеспечения IP-видеорегистрации TRASSIR представляет собой мощнейшую систему профессиональной видеоаналитики, нацеленную на достижение максимального уровня безопасности. Интеллектуальное ПО является одним из самых функциональных решений видеомониторинга и архивации данных, а также уникальным инструментом для осуществления качественного видеоанализа, в том числе благодаря наличию встроенной технологии мгновенного поиска в архиве ActiveSearch. TRASSIR располагает квалифицированной технической поддержкой и свежими бесплатными обновлениями. В соответствии с индивидуальными требованиями заказчика открытая архитектура TRASSIR позволяет самостоятельно задавать реакции на определенные события, а также строить многоуровневые системы безопасности с поддержкой ОПС, СКУД, банкоматов и целого ряда других устройств. Эргономичный интерфейс не требует времени на привыкание, а заложенные в платформу возможности могут быть расширены посредством подключения дополнительных модулей, например ActiveDome (уникальный модуль роботизированного управления скоростными поворотными камерами), Auto-TRASSIR (система распознавания автомобильных регистрационных знаков) или ActivePOS (система контроля кассовых и банковских операций). Одним из средств повышения надежности фирменного ПО является «облачный» контрольно-извещающий сервис TRASSIR Cloud. В настоящий момент посредством RTSP, ONVIF, а также более 30 проприетарных протоколов платформа и видеорегистраторы TRASSIR поддерживают 99% IP-камер на рынке, что позволяет строить на базе TRASSIR смешанные (используя устройства разных производителей) системы безопасности.",7889,img/127022.jpg
127023,Системы видеонаблюдения|Программное обеспечение для систем видеонаблюдения|ПО TRASSIR,TRASSIR,TRASSIR ПО MiniNVR AF 16 - AnyIP 9,"TRASSIR ПО MiniNVR AF 16 - AnyIP 9 - профессиональное программное обеспечение TRASSIR (БЕЗ НДС) для расширения сервера MiniNVR AF 16 до MiniNVR AnyIP 9. Интеллектуальное ПО является одним из самых функциональных решений видеомониторинга и архивации данных, а также уникальным инструментом для осуществления качественного видеоанализа, в том числе благодаря наличию встроенных технологий мгновенного поиска в архиве ActiveSearch и MultiSearch. ",7238,img/127023.jpg
127028,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),TRASSIR,TRASSIR UltraStation 24/6,"TRASSIR UltraStation 24/6 - видеорегистраторы семейства «UltraStation» построены на базе самых современных серверных комплектующих. В основу TRASSIR UltraStation 24/6 положен мощный серверный процессор. 4U-корпус снабжен 24 HDD 3.5'' Western Digital серии Purple объемом 6Тб, предназначенными специально для систем видеонаблюдения, с возможностью «горячей» замены (HotSwap) и режимом работы в RAID 5 массиве (реальный объем архива 114.6Тб). Подключение дополнительных дисковых полок осуществляется через SAS (в сумме до 128 HDD).",1938993,img/127028.jpg
127029,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),TRASSIR,TRASSIR UltraStation 36/6 SE AnyIP 128,"TRASSIR UltraStation 36/6 SE AnyIP 128 - сетевой видеорегистратор повышенной надежности  представляет собой полностью готовое к использованию решение с экстремально высоким функционалом, предназначенное для построения профессиональных комплексов охранного телевидения крупного масштаба на базе IP-видеокамер. Устройство позволяет подключить до 128 сетевых камер любого поддерживаемого производителя без ограничений в разрешении (25Fps на канал, суммарный битрейт 0.7 Гбит/сек).",3980039,img/127029.jpg
127030,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,TRASSIR,TRASSIR UltraStorage 16/3,"TRASSIR UltraStorage 16/3- дополнительная дисковая полка для TRASSIR UltraStation. Архив 35,47 Тб (реальный объём) в комплекте (16 дисков по 3 Tб). Подключение через miniSAS и интерфейсный кабели (в комплекте).",686862,img/127030.jpg
127031,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,TRASSIR,TRASSIR UltraStorage 16/4,"TRASSIR UltraStorage 16/4 - дополнительная дисковая полка для TRASSIR UltraStation. Архив 47,29 Тб (реальный объём) в комплекте (16 дисков по 4 Tб). Подключение через miniSAS и интерфейсный кабели (в комплекте).",860568,img/127031.jpg
127032,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,TRASSIR,TRASSIR UltraStorage 24/4,"TRASSIR UltraStorage 24/4 - дополнительная дисковая полка для TRASSIR UltraStation. Архив 76,39 Тб (реальный объём) в комплекте (24 диска по 4 Tб). Подключение через miniSAS и интерфейсный кабели (в комплекте).",1179029,img/127032.jpg
127033,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,TRASSIR,TRASSIR UltraStorage 24/6,"TRASSIR UltraStorage 24/6 - дополнительная дисковая полка для TRASSIR UltraStation. Архив 114,6 Тб (реальный объём) в комплекте (24 диска по 6 Tб). Подключение через miniSAS и интерфейсный кабели (в комплекте).",1519204,img/127033.jpg
127034,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,TRASSIR,TRASSIR UltraStorage  24/6 SE,"TRASSIR UltraStorage  24/6 SE - дополнительная дисковая полка для TRASSIR UltraStation. Архив 114,6 Тб (реальный объём) в комплекте (24 серверных диска по 6 Tб). Подключение через miniSAS и интерфейсный кабели (в комплекте).",2387734,img/127034.jpg
127045,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеорегистраторы (NVR),TRASSIR,TRASSIR DuoStation Pro,TRASSIR DuoStation Pro - сетевой регистратор TRASSIR DuoStation Pro является высокофункциональным решением для построения систем охранного телевидения на базе IP-камер с расширенной поддержкой видеоаналитики. Устройство позволяет подключить до 32 сетевых видеокамер любого поддерживаемого производителя без ограничений в разрешении записи и отображения (суммарный поток до 512 Мбит/сек). ,0,img/127045.jpg
127066,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Polyvision,Polyvision PDM1-IP1-V12 v.9.1.7,"Polyvision PDM1-IP1-V12 v.9.1.7 - купольная IP-камера построена на матрице  1/4"" Omnivision CMOS (OV9712). Вариофокальный мегапиксельный объектив с внутренними регулировками 2.8-12 мм. Обладает ИК-подсветкой дальностью до 20 м. Запись видео с разрешениями 720p, D1 х 25 к/с. Поддержка протокола ONVIF версии 2.0, RTSP. Удалённый доступ через web-интерфейс и ПО. Температура эксплуатации -10...+50°С.",5255,img/127066.jpg
127067,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Polyvision,Polyvision PD4-IP1-B2.8 v.7.12,АНАЛОГ ВЗАМЕН: Polyvision PD4-IP1-B2.8 v.7.31,0,img/127067.jpg
127068,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Polyvision,Polyvision PD4-IP2-B2.8 v.7.31,">> Пожалуйста, не задавайте здесь вопросов магазину, это форма для ОТЗЫВОВ ПОЛЬЗОВАТЕЛЕЙ ТОВАРА! Мы ценим Ваше время! Коментарии публикуются после модерации<<<",6731,img/127068.jpg
127069,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-4S v.5.1(PVD-405C),АНАЛОГ ВЗАМЕН: Polyvision PVD-4S v.7.4,0,img/127069.jpg
127070,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-4S v.5.2,АНАЛОГ ВЗАМЕН: Polyvision PVD-4S v.7.4,0,img/127070.jpg
127071,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-4S v.5.3 (white),АНАЛОГ ВЗАМЕН: Polyvision PVD-4S v.5.3 (black),0,img/127071.jpg
127072,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-4S v.5.3 (black),Polyvision PVD-4S v.5.3 (black) - круглый монитор видеодомофона  предназначен для организации контроля доступа и организации двусторонней связи с посетителем. Главной отличительной особенностью данной модели является круглый дизайн корпуса с габаритными размерами 165(Ø)x25 мм. Домофон оснащён цветным ЖК-дисплеем с диагональю 4'' (320x234).,4864,img/127072.jpg
127073,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-7S v.7.3 (white),Polyvision PVD-7S v.7.3 (white) - монитор видеодомофона  предназначен для организации контроля доступа и организации двусторонней связи с посетителем. Домофон оснащён цветным ЖК-дисплеем с диагональю 7'' (800x480).,5958,img/127073.jpg
127074,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-7S v.7.3 (chrome),"Polyvision PVD-7S v.7.3 (chrome) - монитор видеодомофона  предназначен для организации контроля доступа и организации двусторонней связи с посетителем. Домофон оснащён цветным ЖК-дисплеем с диагональю 7'' (800x480). К монитору можно подключить 2 любые вызывные панели, имеющие 4-х проводную коммуникацию с домофоном. ",6201,img/127074.jpg
127075,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-7M v.5.2(white),,0,img/127075.jpg
127076,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-7M v.5.2(black),АНАЛОГ ВЗАМЕН: Polyvision PVD-A07M2(black),0,img/127076.jpg
127077,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVD-A10M2(black),"Polyvision PVD-A10M2(black) - монитор видеодомофона, предназначенный для организации контроля доступа и организации двусторонней связи с посетителем. Домофон оснащён цветным ЖК-дисплеем с диагональю 10/1'' (1024x600). К PVD-A10M2(black) можно подключить 2 любые вызывные панели, имеющие 4-х проводную коммуникацию с домофоном. Управление устройством осуществляется подсвечивающимися сенсорными кнопками через русскоязычное текстовое OSD-меню с подсказками. В меню доступны настройки параметров дисплея (яркость, цветность, насыщенность), выбор одной из 16 мелодий вызова, громкости, а также времени и даты.",14722,img/127077.jpg
127078,Домофонные системы|Домофоны|Видеодомофон,Polyvision,Polyvision PVP-S4 v.5.1,"Polyvision PVP-S4 v.5.1 - бюджетная вызывная панель  предназначена для применения совместно с цветными мониторами видеодомофонов в жилом секторе и в неохраняемых местах, где высок риск кражи и вандализма. Она позволяет осуществлять видеонаблюдение пространства перед входной дверью и голосовую связь с посетителем. Встроенная ИК-подсветка позволяет получить на экране монитора изображение высокого качества 700 ТВЛ на расстоянии до 2 м, даже при полном отсутствии наружного освещения. Панель может быть установлена как на улице, так и внутри помещений. Панель имеет прочный металлический корпус, окрашенный серебрянной краской. Небольшая ширина корпуса панели позволяет устанавливать её на узких поверхностях, практически в любом месте. Козырек обеспечивает дополнительную защиту от атмосферных осадков.",2675,img/127078.jpg
127079,Системы видеонаблюдения|Видеонаблюдение HD|Видеокамеры AHD,Polyvision,Polyvision PD-A1-B3.6 v.2.2.1 dark,АНАЛОГ ВЗАМЕН:  	Polyvision PD4-A1-B3.6 v.7.33dark,0,img/127079.jpg
127080,Системы видеонаблюдения|Видеонаблюдение HD|Видеокамеры AHD,Polyvision,Polyvision PS-A1-Z18 v.2.3.3,"Polyvision PS-A1-Z18 v.2.3.3 - скоростная купольная AHD 720p ИК-видеокамера с трансфокатором 18x, грозозащитой и обогревателем.",42196,img/127080.jpg
127081,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN AiS-M42K-41N1W,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/127081.jpg
127082,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN AiS-M42K-45N1W,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/127082.jpg
127083,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN AiS-T42K-55N1W,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/127083.jpg
127084,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN AiS-T42N-61N1W,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/127084.jpg
127085,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN AiS-T42N-65N1W,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/127085.jpg
127086,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,ACUMEN,ACUMEN AiS-M22K-55N1W,АНАЛОГ ВЗАМЕН: ACUMEN AiS-T42K-55N1W,0,img/127086.jpg
127087,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Spezvision,Spezvision VC-SN370LV3XE,АНАЛОГ ВЗАМЕН: Spezvision VC-SN370LV3XP,0,img/127087.jpg
127088,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Spezvision,Spezvision SVI-141B,"Spezvision SVI-141B - купольная  IP видеокамера  выполнена в мини пластиковом корпусе и оснащена  1/3"" CMOS Sony Exmor матрицей, обеспечивающей разрешение 1280х1024 пикселей.  Объектив камеры фиксированный и имеет фокусное расстояние f=3,6 мм. Благодаря данной возможности, представленная модель позволяет получить четкое изображение и качественную цветопередачу как днем, так и ночью. PoE позволяет передавать информацию и питание по одному кабелю ""витая пара"". Рабочая температура от -10 до +50 С.",0,img/127088.jpg
127089,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Spezvision,Spezvision SVI-3012BW,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/127089.jpg
127090,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Spezvision,Spezvision SVI-6012BW,АНАЛОГ ВЗАМЕН: Spezvision SVI-642ВW,0,img/127090.jpg
127091,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Spezvision,Spezvision SVI-6012VW,АНАЛОГ ВЗАМЕН: Spezvision SVI-642VW,0,img/127091.jpg
