_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
13075,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-SDN-23Z27FW,"CNB-SDN-23Z27FW -  поворотная видеокамера цветного изображения с интегрированным оптическим трансфокатором. Имеет автоматическую регулировку диафрагмы, 27х оптический зум и 10х цифровой. Оснащена ПЗС-матрицей 1/4"" IT CCD, 580 твл. Характеристики поворотной платформы: угол вращения по горизонтали — 360˚, угол наклона вращения — от 0˚ до 90˚, максимальная скорость вращения — 360 ˚/с. Есть экранное меню, приватное маскирование зон, режим накопления кадров (DSS). Рекомендуется для использования в уличных условиях.Технические характеристики CNB-SDN-23Z27FWТелевизионная система	 PAL
Развертка	 2:1 чересстрочная
ПЗС матрица	1/4"" IT CCD
Количество пикселей	470 000
Эффективных пикселей	440 000
Разрешение по горизонтали	 580 ТВлин 
Чувствительность	 0,5 цвет/0,1 ч/б /0,0005 люкс ч/б, DSS
Оптика, фокусное расстояние, мм	27х zoom 3.6-97,2 мм F1.6~3.9
Баланс белого	 Авто/Ручной
Электронный затвор	 Авто (1/50-1/10 000)
Соотношение с/ш	50 дБ
Угол поворота	360 по горизонтали, 90 по вертикали 
Скорость поворота	мах 360 град/сек, режим Swing 180 град/сек
Предустановки	127
Шаблоны	4 
Swing	8
Группы	8 
Протокол	Pelco-D, Pelco-P
Тревожный вход	4
Частная зона	8
Питание	AC 24 В
Потребляемый ток	2 А
Размеры, мм	Ø149/ Ø249x355.4
Вес, г	4300
Рабочий режим -30  ~ +50 º С.Документация CNB-SDN-23Z27FWИнструкция по эксплуатации CNB-SDN-23Z27FWПараметры CNB-SDN-23Z27FWТип матрицыCCDРазмер матрицы1/4Разрешение, твл580Звук-Минимальная светочувствительность0.1Объектив3.6-97 ммМеханический ИК-фильтрЕстьИК-подсветка-Класс защиты-Цвет корпусаБелыйНапряжение питания, V24VACАнтивандальность-Рабочая температураОт -30Вес, кг4.5
 

                ",45533,img/13075.jpg
13076,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-ZBN-21Z27F,АНАЛОГ ВЗАМЕН: CNB-ZBF-51Z27F,0,img/13076.jpg
13077,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,CNB,CNB-ZBN-21Z23F,АНАЛОГ ВЗАМЕН: CNB-ZBF-51Z27F,0,img/13077.jpg
13078,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-DN650ED 2.6-6,"Infinity CVPD-DN650ED 2.6-6 - купольная всепогодная вандалозащищенная видеокамера ДЕНЬ/НОЧЬ с матрицей сверхвысокого разрешения 650/700 ТВЛ, в уличном гермокожухе со встроенным обогревом и вентилятором предназначена как для уличной установки, так и для эксплуатации внутри помещений. Повышению качества подаваемого сигнала способствует реализованная автоматическая регулировка диафрагмы. В числе функций новой камеры – расширение динамического диапазона по технологии D-WDR, компенсация встречной засветки BLC, компенсация ярких световых пятен HLC, шумоподавление, детектор движения, до 4 приватных зон. Данная камера оснащается процессором обработки сигнала 4-го поколения W-IV, благодаря которому не только достигается высокое разрешение и чувствительность, но и реализуется целый спектр дополнительных функций, среди которых системы шумоподавления и стабилизации изображения, система компенсации встречной засветки и маскинг частных зон. Помехи исключены благодаря высокому значению сигнал/шум, равному 50Дб.",7344,img/13078.jpg
13079,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-DN650ED 4-9,"Infinity CVPD-DN650ED 4-9 - купольная всепогодная вандалозащищенная видеокамера сверхвысокого разрешения, в уличном гермокожухе со встроенным обогревом и вентилятором предназначена как для уличной установки, так и для эксплуатации внутри помещений. Данная камера оснащается процессором обработки сигнала 4-го поколения W-IV, благодаря которому не только достигается высокое разрешение и чувствительность, но и реализуется целый спектр дополнительных функций, среди которых системы шумоподавления и стабилизации изображения, система компенсации встречной засветки и маскинг частных зон. Помехи исключены благодаря высокому значению сигнал/шум, равному 50Дб.",5310,img/13079.jpg
13080,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-TDN650ED 2.6-6,"Infinity CVPD-TDN650 ED 2.6-6 – профессиональная видеокамера в антивандальном корпусе со встроенным объективом f=2.6-6 мм, предназначенная для установки как в помещении, так и на улице при температурах до –40°С (с использованием дополнительного нагревательного элемента). Функция ""день/ночь"" реализована с помощью механического ИК-фильтра. Матрица Sony нового поколения и процессор цифровой обработки сигнала Effio-E DSP обеспечивают изображение высочайшего качества и детализации с разрешением 650 ТВЛ в цветном режиме и 700 ТВЛ в черно-белом. Повышению качества подаваемого сигнала способствует реализованная автоматическая регулировка диафрагмы. В числе функций новой камеры – расширение динамического диапазона по технологии D-WDR, компенсация встречной засветки BLC, компенсация ярких световых пятен HLC, шумоподавление, детектор движения, до 4 приватных зон.",18221,img/13080.jpg
13081,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,Infinity,Infinity CVPD-TDN650ED 2.8-12,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/13081.jpg
13243,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,3S Vision,3S Vision N6076,"3S Vision N6076 - уличная цилиндрическая IP-камера ""День/Ночь"" с ИК-подсветкой, построенная на матрице высокого разрешения. Данная модель обладает всем набором современных технологий IP-видеонаблюдения. Камера имеет вариофокальный объектив и прогрессивный метод сканирования. Среди функций стоит отметить двухпотоковое аудио, зеркальное отображение картинки и её поворот на 180°, интеллектуальный видеоанализ, маска конфиденциальности и обнаружение движения, что позволяет обеспечить видеозапись всех событий в поле зрения камеры. Настенный кронштейн в комплект поставки не входит! ",31345,img/13243.jpg
13244,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,"МВК-5152цАВ(2,8-11мм)","МВК-5152цАВ(2,8-11мм) — видеокамера цветного изображения, высокого разрешения. Удобна в монтаже и эксплуатации. В изделии используется матрица 1/3"" SONY Super HAD CCD II. Камера оснащена встроенным вариофокальным АРД-объективом, низкой чувствительностью, в ней реализовано экранное меню для настройки BLC, Sharpness, MD. Данная видеокамера — это удобное решение для качественной, функциональной и практичной системы безопасности.",0,img/13244.jpg
13246,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,"МВК-1612(2,45 мм)","АНАЛОГ ВЗАМЕН: МВК-1612 (2,8 мм)",0,img/13246.jpg
13247,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-8141АРВ(9-22мм),"АНАЛОГ ВЗАМЕН: МВК МВК-8141АРВ (2,8-11мм)",0,img/13247.jpg
13248,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-8141АРВИ(9-22мм),"АНАЛОГ ВЗАМЕН: МВК МВК-8141АРВИ (2,8-11мм)",0,img/13248.jpg
13249,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-0812К,,0,img/13249.jpg
13250,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-0812К(25мм),,0,img/13250.jpg
13251,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-0832К,"МВК-0832К - уличная черно-белая видеокамера высокого разрешения предназначена для использования в составе систем видеонаблюдения. Исполнение видеокамеры позволяет монтировать ее на улице, без применения дополнительных гермокожухов и устройств подогрева. В видеокамере используется ПЗС-матрице Sony Super HAD. Видеосигнал формируется в стандарте CCIR. В видеокамере установлен встроенный передатчик, который позволяет совместно передавать по сигнальному проводу видеосигнал и  питание видеокамеры. При этом необходимо применять специализированный приемник видеоизображения. В видеокамере используется мегапиксельный ИК корригированный  объектив с фиксированной диафрагмой. Благодаря этому обеспечивается высокая четкость изображения, как днем, так и ночью при использовании ИК  прожекторов. В комплект видеокамеры входят: солнцезащитный козырек, кронштейн, крепеж и ключ шестигранный. ",5357,img/13251.jpg
13252,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-0832К(25мм),,0,img/13252.jpg
13254,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-0852цДК(9-22мм),"Видеокамера цветного изображения МВК-0852цДК(9-22мм) со встроенным вариофокальным объективом 9-22 мм, предназначена для использования в составе систем видеонаблюдения. Исполнение видеокамеры позволяет монтировать ее на улице, без применения дополнительных гермокожухов и устройств подогрева. В видеокамере установлен встроенный передатчик, который позволяет совместно передавать по сигнальному проводу видеосигнал и питание видеокамеры. При этом необходимо применять специализированные приемники видеоизображения. Передача видеосигнала и питания осуществляется по одному стандартному коаксиальному кабелю или витой паре проводов на большое расстояние. Использование только одной двухпроводной линии связи, как для передачи электропитания камеры, так и для передачи видеосигнала при изолированной видеокамере устраняет протекание промышленных токов по цепям передачи изображения и тем самым повышает помехозащищенность системы видеонаблюдения. Таким способом в системе видеонаблюдения устраняются причины появления «блуждающих токов», главной беды систем видеонаблюдения с удаленными камерами. ",7387,img/13254.jpg
13255,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-7151ц АВТО,"МВК-7151ц АВТО — специализированные видеокамеры цветного изображения, высокого разрешения и чувствительности, предназначены для установки в неотапливаемых помещениях (в салонах автомобилей, ангарах). Защитное покрытие видеомодуля обеспечивает эксплуатацию в диапазоне температур от -40 до +40 °C. Видеокамера отличается оригинальным двухшарнирным кронштейном, что существенно упрощает монтаж и позволяет располагать изделие не только на горизонтальных, но и на наклонных поверхностях. Материал корпуса — поликарбонат, прочный, стойкий к ультрафиолетовому излучению. ",0,img/13255.jpg
13256,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-8152цДВ(9-22мм),,0,img/13256.jpg
13257,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-8152цДВИ(9-22мм),,0,img/13257.jpg
13260,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-0951цИС,"МВК-0951цИС — видеокамера цветного изображения врезного исполнения в вандалозащищенном корпусе со встроенной ИК-подсветкой на ПЗС-матрице — 1/3"" Sony Super HAD II. Стабильно работает в российских климатических условиях: от –50°С до +50°С. Имеет низкое энергопотребление и защиту от переполюсовки. Металлический корпус выполнен их металла с ударопрочным порошковым покрытием. Дополнительно можно приобрести комплект для установки «на лист» либо «вдоль стены».  Встроенная ИК-подсветка и электронный режим «день/ночь» позволяют вести наблюдения в полной темноте на дистанции до 10 м. Мегапиксельный ИК-коррегированный объектив сохраняет резкость изображения и в ночное время. Видеокамера может быть использована как внутри, так и вне помещения без дополнительных гермокожухов и устройств обогрева. ",0,img/13260.jpg
13261,Системы видеонаблюдения|Видеонаблюдение|Камеры видеонаблюдения,МВК,МВК-0951цИН,,0,img/13261.jpg
13262,Домофонные системы|Домофоны|Дополнительное оборудование,МВК,МВК ГП-6,Гибкий переход МВК ГП-6 - для предохранение проводов от механических повреждений.,55,img/13262.jpg
13263,Домофонные системы|Домофоны|Дополнительное оборудование,МВК,МВК ГП-8,Гибкий переход (металлорукав) МВК ГП-6 - для предохранение проводов от механических повреждений диаметром в 8 мм.,55,img/13263.jpg
13264,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,RVi,RVi RVi-R16HP,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/13264.jpg
13265,"Источники электропитания|Блоки питания для 19"" стойки|SC&T; PR1616-12R",SC&T,SC&T; PR1616-12R,"Компания SC&T; выпустила новый продукт – источник питания для камер SC&T; PR1616-12R, используемых в составе систем видеонаблюдения. Он позволяет запитывать 16 камер. Изделие имеет размер 1U, что делает удобным его монтаж в 19-дюймовую стойку. Новый источник позволяет запитывать как камеры для помещения, так и уличные. На задней стенке корпуса размещается клеммная колодка, к которой можно подключить все 16 камер. На каждую камеру подаётся постоянное напряжение 12 В. Источник защищён от имеется короткого замыкания. Время срабатывания такой защиты – 0,2 секунды, автоматического восстановления после этого -- 1 секунда. В корпусе устройства имеются два вентилятора для его охлаждения. ",25665,img/13265.jpg
13266,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,3S Vision,3S Vision N6077,"3S Vision N6077 - уличная цилиндрическая IP-камера ""День/Ночь"" с ИК-подсветкой, построенная на матрице высокого разрешения. Данная модель обладает всем набором современных технологий IP-видеонаблюдения. Камера имеет фиксированный объектив и прогрессивный метод сканирования. Среди функций стоит отметить двухпотоковое аудио, зеркальное отображение картинки и её поворот на 180°, интеллектуальный видеоанализ, маска конфиденциальности и обнаружение движения, что позволяет обеспечить видеозапись всех событий в поле зрения камеры. Настенный кронштейн в комплект поставки не входит!",13585,img/13266.jpg
13267,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Beward,Beward B1720,"IP-камера видеонаблюдения Beward B1720 обеспечивает благодаря применению мегапиксельной КМОП-матрицы с повышенным уровнем чувствительности. Кроме того камера имеет широкий динамический диапазон WDR до 100 дБ, который достигается за счет режима двойного сканирования Double Scan. Камера с бесплатным русскоязычным ПО в комплекте проста в подключении и надежна в эксплуатации, что позволяет быстро встраивать ее в круглосуточные профессиональные системы видеонаблюдения. Кроме того, данная камера обладает возможностью установки в различные термо- и гермокожухи, что позволяет использовать ее в суровых погодных и эксплуатационных условиях. Видеокамера имеет встроенный веб-сервер, что позволяет вести просмотр видео и управление настройками IP-камеры без использования дополнительного программного обеспечения. Через стандартный браузер (с поддержкой ActiveX) администратор охранного видеонаблюдения может задавать настройки видеомасок и зон детекции, управлять параметрами видеоизображения и т.п.",9700,img/13267.jpg
13268,"Системы видеонаблюдения|IP-видеонаблюдение|Термокожухи, кронштейны, аксессуары",Beward,Beward B10xx-K12F,"В варианте исполнения Beward B10xx-K12F камера устанавливается в термокожух с дополнительным медиаконвертером для оптических сетей. Термокожух обеспечивает работу IP-камер на улице, защищая от температурных колебаний (от -40 до +50°С), атмосферных осадков и механических воздействий. Благодаря герметичному исполнению, встроенному датчику температуры, а также обогревателю, камера защищена от неблагоприятных воздействий внешней среды и образования конденсата при резком изменении температуры. Медиаконвертер предназначен для преобразования сигналов между медными 10/100Base-TX и оптическими 100Base-FX сегментами сети Fast Ethernet по одномодовому кабелю SMF 9/125 на расстояния до 20 км. Имеет оптический разъем Simplex SC,светодиодные индикаторы которого информируют о наличии питания, скорости передачи и статусе Ethernet интерфейсов. Длинна волны 1310Тх/1550Rx. ",5300,img/13268.jpg
13269,"Системы видеонаблюдения|IP-видеонаблюдение|Термокожухи, кронштейны, аксессуары",Beward,Beward B10xx-K220F,"В варианте исполнения Beward B10xx-K220F камера устанавливается в термокожух с дополнительным медиаконвертером для оптических сетей. Термокожух обеспечивает работу IP-камер на улице, защищая от температурных колебаний (от -40 до +50°С), атмосферных осадков и механических воздействий. Благодаря герметичному исполнению, встроенному датчику температуры, а также обогревателю, камера защищена от неблагоприятных воздействий внешней среды и образования конденсата при резком изменении температуры. Медиаконвертер предназначен для преобразования сигналов между медными 10/100Base-TX и оптическими 100Base-FX сегментами сети Fast Ethernet по одномодовому кабелю SMF 9/125 на расстояния до 20 км. Имеет оптический разъем Simplex SC,светодиодные индикаторы которого информируют о наличии питания, скорости передачи и статусе Ethernet интерфейсов. Длинна волны 1310Тх/1550Rx. ",6800,img/13269.jpg
13270,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Beward,Beward BD4330,АНАЛОГ ВЗАМЕН: Beward BD4330H,0,img/13270.jpg
13271,"Системы видеонаблюдения|IP-видеонаблюдение|Термокожухи, кронштейны, аксессуары",Beward,Beward BDxxxx-K12F,"В варианте исполнения Beward BDxxxx-K12F камера устанавливается в термокожух с дополнительным медиаконвертером для оптических сетей. Термокожух обеспечивает работу IP-камер на улице, защищая от температурных колебаний (от -40 до +50°С), атмосферных осадков и механических воздействий. Благодаря герметичному исполнению, встроенному датчику температуры, а также обогревателю, камера защищена от неблагоприятных воздействий внешней среды и образования конденсата при резком изменении температуры. Медиаконвертер предназначен для преобразования сигналов между медными 10/100Base-TX и оптическими 100Base-FX сегментами сети Fast Ethernet по одномодовому кабелю SMF 9/125 на расстояния до 20 км. Имеет оптический разъем Simplex SC,светодиодные индикаторы которого информируют о наличии питания, скорости передачи и статусе Ethernet интерфейсов. Длинна волны 1310Тх/1550Rx. ",5300,img/13271.jpg
