_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
9001,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,Everfocus,EverFocus EMV-800,"Everfocus EMV-800 - компактный,  8-и канальный видеорегистратор, с компрессией H.264, графическим интерфейсом (GUI) на русском языке. Everfocus EMV-800 поддерживает 8 аудио входов, 1 (RCA) аудиовыход, тревожные вх. 8/вых. 2, HDD 3,5""( в комплект не входит), функцию ""горячая замена"" HDD,  детектор движения для каждого канала, основной монитор - 1 композитный (передняя панель RCA/задняя панель BNC), 3xUSB2.0 . Дополнительные конструктивные элементы для применения в нестационарных условиях - движущийся транспорт и т.п.",67673,img/9001.jpg
9002,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus ERR-871,"Everfocus ERR-871 - устройство для считывания проксимити карт, поддержка карт стандарта EM-Marin, выходной формат данных Wiegand 26, подходит как для внутренней, так и для уличной установки, специальный RS-232 (интерфейс) для контроллеров Ever Focus, цветная индикация (3 цвета), питание по сети постоянного тока.",5066,img/9002.jpg
9003,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus ERK-871,"Everfocus ERK-871 - устройство считывания проксимити карт совмещенное с кодонаборным устройством, выходной формат данных Wiegand 26 или RS232, подходит как для внутренней, так и для уличной установки, 3 индикатора цвета.",5718,img/9003.jpg
9004,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus ERM-871,"Everfocus ERM-871 - устройство считывания проксимити карт, выходной формат данных Wiegand 26 или RS232, подходит как для внутренней, так и для уличной установки, 3 индикатора цвета для отображения статуса считывателя, встроенный зуммер, элегантный удобный дизайн.",5066,img/9004.jpg
9005,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus ERS-871,"Everfocus ERS-871 - специальное устройство считывания проксимити карт, позволяет значительно сократить время для внесения проксимити карт в базу данных ПО учета рабочего времени через подключенный ПК, интерфейс USB-в-RS485 с оптоэлектронной изоляцией для связи с компьютером. Легкость в добавлении новых карт.",7817,img/9005.jpg
9006,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus EFC-02-1A,"Контроллер на 2 двери, Everfocus EFC-02-1A объединяет в себе технологию универсальности и принцип модульности, обеспечивая при этом надежную работу,  легкость в установке,  возможность расширения системы, гибкую, но мощную систему настроек. Данный контроллер Everfocus EFC-02-1A является идеальным решением для других приложений,  использующих электронную систему доступа:Полнофункциональное управление каждым контроллером может быть расширено с помощью дополнительных модулей двери, поддерживающих до 8 считывателей. 
Автономность работы или связь с компьютером в реальном времени:управление контроллером может осуществляться без соединения с компьютером,управление может также осуществляться с помощью программного обеспечения Flex Series для связи с компьютером в реальном времени, посылая компьютеру данные каждую секунду. 
Расширение сети: Используя протокол RS-485 или TCP/IP (требуется дополнительное устройство,  поддерживающее LAN  интерфейс) система может быть расширена до 127 контроллеров. 
Легкость управления контроллером с помощью встроенной клавиатуры. 
Дополнительный тревожный модуль: к контроллеру может быть подключен дополнительный тревожный модуль, тем самым, расширив количество тревожных входов до 10, тревожных выходов до 18.",0,img/9006.jpg
9007,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus EFM-DR-1A,"Everfocus EFM-DR-1A - модуль расширения на 2 точки прохода, предназначен для установки в корпус контролера EFC-02-1A. В контроллер можно установить до 4 модулей Everfocus EFM-DR-1A, тем самым обеспечив работу контроллера на 8 точек прохода.",7744,img/9007.jpg
9008,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus EFM-AL-1A,Everfocus EFM-AL-1A - модуль расширения на 8 тревожных входов и 8 релейных выходов. Предназначен для установки в корпус контроллера EFC-02-1A. Всего можно установить 3 модуля.,7744,img/9008.jpg
9009,"Системы контроля доступа|Считыватели, карты, брелоки|Считыватели",Everfocus,EverFocus EA-LAN1,"Everfocus EA-LAN1 - Ethernet адаптер, предназначенный для управления и администратирования контроллеров серии EverAccess посредством TCP/IP сетей. Каждый адаптер присоединенный к контроллеру должен быть проинстолирован, если адаптеров Everfocus EA-LAN1 в сети несколько, то их тоже нужно инстолировать отдельно. Особенности: 32-bit 100 MHz CPU, 2M memory, 10/100 Mbps.",14476,img/9009.jpg
9010,"Системы контроля доступа|Считыватели, карты, брелоки|Карты, брелоки, метки, ключи Touch Memory",Everfocus,EverFocus ELA-802,"< a href=""http://videoglaz.ru/good.php?id=8812"" target=""_blank"">АНАЛОГ В ОПИСАНИИ: Smartec ST-PC010EM",0,img/9010.jpg
