_ID_,_MAIN_CATEGORY_,_MANUFACTURER_,_NAME_,_DESCRIPTION_,_PRICE_,_IMAGE_
18007,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MicroDigital,MicroDigital MDR-4690,АНАЛОГ ВЗАМЕН: MicroDigital MDR-4500,0,img/18007.jpg
18008,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MicroDigital,MicroDigital MDR-8690,АНАЛОГ ВЗАМЕН: MicroDigital MDR-8500,0,img/18008.jpg
18009,Системы видеонаблюдения|Видеонаблюдение|Видеорегистраторы,MicroDigital,MicroDigital MDR-16690,АНАЛОГ ВЗАМЕН: MicroDigital MDR-16900,0,img/18009.jpg
18010,Домофонные системы|Домофоны|Видеодомофон,Tornet,Tornet TR-27 B,АНАЛОГ ВЗАМЕН: Tornet TR-27 W,0,img/18010.jpg
18011,Домофонные системы|Домофоны|Видеодомофон,Tornet,Tornet TR-27SD B,"Tornet TR-27SD B - четырехпроводный цветной HANDS FREE монитор размером 7' с возможностью подключения до двух вызывных панелей или видеокамер. Может работать с двумя вызывными панелями или вызывной панелью и дополнительной камерой видеонаблюдения, управлять электрическими замками, имеет НЧ-выход для подключения к телевизору. Отличительной особенностью данной серии является возможность связи между мониторами в системе из нескольких параллельно работающих мониторов (всего их может быть до 5), функция Touch Screen - сенсорные кнопки управления на экране монитора и встроенная память на 120 кадров. ",8729,img/18011.jpg
18012,Домофонные системы|Домофоны|Видеодомофон,Tornet,Tornet TR-M9DF2C (A4-M9DF2C),АНАЛОГ ВЗАМЕН: Tornet TR-25 B,0,img/18012.jpg
18013,Домофонные системы|Домофоны|Видеодомофон,Tornet,Tornet TR-M9E5C (A4-M9E5C),АНАЛОГ ВЗАМЕН: Tornet TR-25 B,0,img/18013.jpg
18014,Домофонные системы|Домофоны|Видеодомофон,Tornet,Tornet TR-M9E6C (A4-M9E6C),АНАЛОГ ВЗАМЕН: Tornet TR-25 B,0,img/18014.jpg
18016,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеосерверы,Geovision,Geovision GV-VS11,"Geovision GV-VS11 представляет собой мощный видеосервер с поддержкой кодека H.264, MPEG4, MJPEG. Имеет компактный размер и поддерживает различные приложения. Поддержка 1 канала видео с разрешением D1 и аудио кодирования, полностью интегрируемого с данной моделью для построения мощнейшего решения IP видеонаблюдения. Устройство поддерживает более 40 протоклов скоростных поворотных камер для обеспечения широкого выбора при планировки проектов. Видеосервер может записывать видео на внешний USB накопитель, превращаясь в мини видеорегистратор. С поддержкой GPS и UMTS/3G/3.5G, модель позволяет построить решение ГИС для интеграции с GV-GIS, ко всему этому детекция манипуляций с изображением помогает предотвращать преступления.",12165,img/18016.jpg
18017,Системы видеонаблюдения|IP-видеонаблюдение|IP Видеосерверы,Geovision,Geovision GV-VS14H,"Geovision GV-VS14H представляет собой мощный видеосервер с сигнализацией и поддержкой кодека H.264, имеет компактный размер и поддерживает различные приложения. Поддержка PoE, 2 каналов видео с разрешением D1 и двухсторонним аудио, полностью интегрируем с данной моделью для построения мощнейшего решения IP видеонаблюдения. Устройство поддерживает более 40 протоклов скоростных поворотных камер для обеспечения широкого выбора при планировки проектов. Видеосервер может записывать видео на внешний USB накопитель, превращаясь в мини видеорегистратор. С поддержкой GPS и UMTS/3G/3.5G, модель позволяет построить решение ГИС для интеграции с GV-GIS, ко всему этому детекция манипуляций с изображением помогает предотвращать преступления.",30485,img/18017.jpg
18018,Домофонные системы|Домофоны|Видеодомофон,VIZIT,VIZIT-М430С,"VIZIT-М430С - монитор для видеодомофона Vizit. Он подходит так же к домофонам Eltis и некоторым моделям Cyfral. Отличительной особенностью монитора является невысокая стоимость, которая достигается за счет использования матрицы небольшого размера при изготовлении экрана, в то же время небольшого монитора вполне достаточно для идентификации посетителя. Для эксплуатации  монитора необходим любой 18 вольтовый блок питания, например SA03010029.",0,img/18018.jpg
18041,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Hikvision,Hikvision DS-2CD855F-E,,0,img/18041.jpg
18042,Системы видеонаблюдения|IP-видеонаблюдение|Сетевые IP камеры,Hikvision,Hikvision DS-2CD783F-ЕР,АНАЛОГ ВЗАМЕН НА ВЫБОР,0,img/18042.jpg
